fen,cp
r1bqkb1r/ppp2ppp/2n2n2/3p4/3Pp3/N1P1P3/PP2NPPP/R1BQKB1R w KQkq - 2 6,-77
r1bqkb1r/ppp2ppp/2n2n2/3p4/3Pp3/NQP1P3/PP2NPPP/R1B1KB1R b KQkq - 3 6,123
r1bqk2r/ppp2ppp/2nb1n2/3p4/3Pp3/NQP1P3/PP2NPPP/R1B1KB1R w KQkq - 4 7,-85
r1bqk2r/ppp2ppp/2nb1n2/3p4/2PPp3/NQ2P3/PP2NPPP/R1B1KB1R b KQkq - 0 7,81
r1bqk2r/ppp2pp1/2nb1n1p/3p4/2PPp3/NQ2P3/PP2NPPP/R1B1KB1R w KQkq - 0 8,-34
r1bqk2r/ppp2pp1/2nb1n1p/3P4/3Pp3/NQ2P3/PP2NPPP/R1B1KB1R b KQkq - 0 8,37
r1bqk2r/ppp2pp1/2nb3p/3n4/3Pp3/NQ2P3/PP2NPPP/R1B1KB1R w KQkq - 0 9,-31
r1bqk2r/ppp2pp1/2nb3p/3n4/3Pp3/NQ2P3/PP1BNPPP/R3KB1R b KQkq - 1 9,32
r1bqk2r/ppp2pp1/2nb3p/8/1n1Pp3/NQ2P3/PP1BNPPP/R3KB1R w KQkq - 2 10,7
r1bqk2r/ppp2pp1/2nb3p/8/1n1Pp3/NQ2P2P/PP1BNPP1/R3KB1R b KQkq - 0 10,483
r1bqk2r/ppp2pp1/2nb3p/8/3Pp3/NQ1nP2P/PP1BNPP1/R2K1B1R b kq - 2 11,479
r1bqk2r/ppp2pp1/2nb3p/8/3Pp3/NQ2P2P/PPKBNnP1/R4B1R b kq - 1 12,471
r1bqk2r/ppp2pp1/2nb3p/8/3Pp3/NQ2P2P/PPKBN1P1/R4B1n w kq - 0 13,-450
r1bqk2r/ppp2pp1/2nb3p/3P4/4p3/NQ2P2P/PPKBN1P1/R4B1n b kq - 0 13,485
r1bqk2r/ppp1npp1/3b3p/3P4/4p3/NQ2P2P/PPKBN1P1/R4B1n w kq - 1 14,-486
r1b1k2r/pppqnpp1/3b3p/3P4/Q3p3/N3P2P/PPKBN1P1/R4B1n w kq - 3 15,-505
r1b1k2r/pppqnpp1/3b3p/3P4/3Qp3/N3P2P/PPKBN1P1/R4B1n b kq - 4 15,576
r1b2rk1/pppqnpp1/3b3p/3P4/3Qp3/N3P2P/PPKBN1P1/R4B1n w - - 5 16,-522
r1b2rk1/pppqnpp1/3b3p/3P4/Q3p3/N3P2P/PPKBN1P1/R4B1n b - - 6 16,917
r1b2rk1/ppp1npp1/3b3p/3P4/q3p3/N3P2P/PP1BN1P1/R1K2B1n b - - 1 17,968
r1b2rk1/ppp2pp1/3b3p/3n4/q3p3/N3P2P/PP1BN1P1/R1K2B1n w - - 0 18,-888
r1b2rk1/ppp2pp1/3b3p/3n4/q3p3/N3P2P/PP1B2P1/R1K2BNn b - - 1 18,1059
r1b2rk1/ppp2pp1/7p/3n4/q3p3/b3P2P/PP1B2P1/R1K2BNn w - - 0 19,-1071
r1b2rk1/ppp2pp1/7p/3n4/q3p3/P3P2P/P2B2P1/R1K2BNn b - - 0 19,1025
r1b2rk1/ppp2pp1/7p/3n4/q3p3/P3P1nP/P2B2P1/R1K2BN1 w - - 1 20,-954
r1b2rk1/ppp2pp1/7p/3n4/q3p3/P3P1nP/P2BB1P1/R1K3N1 b - - 2 20,1057
r1b2rk1/ppp2pp1/7p/3n4/4p3/q3P1nP/P2BB1P1/RK4N1 b - - 1 21,1072
r1b2rk1/ppp2pp1/7p/3n4/4p3/q3P2P/P2Bn1P1/RK4N1 w - - 0 22,-1113
r1b2rk1/ppp2pp1/7p/3n4/4p3/q3P2P/P2BN1P1/RK6 b - - 0 22,1141
r1b2rk1/ppp2pp1/7p/3n4/4p3/3qP2P/P2BN1P1/R1K5 b - - 2 23,1107
r1b2rk1/ppp2p2/7p/3n2p1/4p3/3qP2P/P2BN1P1/R1K5 w - - 0 24,-963
r1b2rk1/ppp2p2/7p/3n2p1/4p3/3qP2P/P2B2P1/R1K3N1 b - - 1 24,1075
r1b2rk1/ppp2p2/7p/3n2p1/4p3/4P2P/PK1B2P1/R4qN1 b - - 3 25,1030
r1b2rk1/ppp2p2/7p/3n2p1/4p3/4P2P/PK1B1qP1/R5N1 w - - 4 26,-995
r1b2rk1/ppp2p2/7p/3n2p1/4p3/4P2P/P1KB1qP1/R5N1 b - - 5 26,1223
r1b2rk1/ppp2p2/7p/6p1/4p3/2K1n2P/P2B1qP1/R5N1 b - - 1 27,1249
r1b2rk1/ppp2p2/5q1p/6p1/4p3/1K2n2P/P2B2P1/R5N1 b - - 3 28,1294
r4rk1/ppp2p2/4bq1p/6p1/K3p3/4n2P/P2B2P1/R5N1 b - - 5 29,9995
r4rk1/ppp2p2/4b2p/6p1/KB1qp3/4n2P/P5P1/R5N1 b - - 7 30,9996
r4rk1/p1p2p2/4b2p/1K4p1/1B1qp3/4n2P/P5P1/R5N1 b - - 0 31,9997
r4rk1/p1pb1p2/7p/K5p1/1B1qp3/4n2P/P5P1/R5N1 b - - 2 32,9999
rnbqkbnr/1pp1pppp/p7/3p4/1P2P1P1/8/P1PP1P1P/RNBQKBNR b KQkq - 0 3,180
rnbqkbnr/1pp1pppp/p7/8/1P2p1P1/8/P1PP1P1P/RNBQKBNR w KQkq - 0 4,-169
rnbqkbnr/1pp1pppp/p7/8/1P2p1P1/2N5/P1PP1P1P/R1BQKBNR b KQkq - 1 4,182
r1bqkbnr/1pp1pppp/p1n5/8/1P2p1P1/2N5/P1PP1P1P/R1BQKBNR w KQkq - 2 5,-185
r1bqkbnr/1pp1pppp/p1n5/8/1P2p1P1/2N5/P1PP1PBP/R1BQK1NR b KQkq - 3 5,192
rnbqkbnr/1pp1pppp/p7/8/1P2p1P1/2N5/P1PP1PBP/R1BQK1NR w KQkq - 4 6,-49
rnbqkbnr/1pp1pppp/p7/8/1P2p1P1/2N5/P1PP1P1P/R1BQKBNR b KQkq - 5 6,210
rnbqkbnr/1pp2ppp/p7/4p3/1P2p1P1/2N5/P1PP1P1P/R1BQKBNR w KQkq - 0 7,-209
rnbqkbnr/1pp2ppp/p7/1P2p3/4p1P1/2N5/P1PP1P1P/R1BQKBNR b KQkq - 0 7,235
rnbqk1nr/1pp2ppp/p7/1P2p3/1b2p1P1/2N5/P1PP1P1P/R1BQKBNR w KQkq - 1 8,-205
rnbqk1nr/1pp2ppp/P7/4p3/1b2p1P1/2N5/P1PP1P1P/R1BQKBNR b KQkq - 0 8,252
rnbqk1nr/2p2ppp/p7/4p3/1b2p1P1/2N5/P1PP1P1P/R1BQKBNR w KQkq - 0 9,-156
rnbqk1nr/2p2ppp/p7/4p3/1b2p1P1/2N5/PBPP1P1P/R2QKBNR b KQkq - 1 9,191
rnbqk1nr/2p2ppp/p7/4p3/4p1P1/2b5/PBPP1P1P/R2QKBNR w KQkq - 0 10,-166
rnbqk1nr/2p2ppp/p7/4p3/4p1P1/2b4N/PBPP1P1P/R2QKB1R b KQkq - 1 10,541
rnbqk1nr/2p2ppp/p7/4p3/4p1P1/7N/PbPP1P1P/R2QKB1R w KQkq - 0 11,-581
rnbqk1nr/2p2ppp/p7/4p3/4p1P1/7N/PbPP1P1P/1R1QKB1R b Kkq - 1 11,613
rnbqk2r/2p2ppp/p6n/4p3/4p1P1/7N/PbPP1P1P/1R1QKB1R w Kkq - 2 12,-547
rnbqk2r/2p2ppp/p6n/4p1P1/4p3/7N/PbPP1P1P/1R1QKB1R b Kkq - 0 12,535
rn1qk2r/2p2ppp/p6n/4p1P1/4p1b1/7N/PbPP1P1P/1R1QKB1R w Kkq - 1 13,-538
rn1qk2r/2p2ppp/p6n/4p1P1/3Pp1b1/7N/PbP2P1P/1R1QKB1R b Kkq d3 0 13,900
rn1qk2r/2p2ppp/p6n/4p1P1/3Pp1b1/2b4N/P1PQ1P1P/1R2KB1R b Kkq - 2 14,858
rn2k2r/2p2ppp/p6n/4p1P1/3qp1b1/2b4N/P1PQ1P1P/1R2KB1R w Kkq - 0 15,-922
rn2k2r/2p2ppp/p6n/4p1P1/3qp1b1/2bB3N/P1PQ1P1P/1R2K2R b Kkq - 1 15,965
rn2k2r/2pq1ppp/p6n/4p1P1/4p1b1/2bB3N/P1PQ1P1P/1R2K2R w Kkq - 2 16,-544
rn2k2r/2pq1ppp/p6n/4p1P1/4p1b1/2QB3N/P1P2P1P/1R2K2R b Kkq - 0 16,510
rn2kr2/2pq1ppp/p6n/4p1P1/4p1b1/2QB3N/P1P2P1P/1R2K2R w Kq - 1 17,113
rn2kr2/2pq1ppp/p6n/4p1P1/4B1b1/2Q4N/P1P2P1P/1R2K2R b Kq - 0 17,-141
rn2kr2/3q1ppp/p1p4n/4p1P1/4B1b1/2Q4N/P1P2P1P/1R2K2R w Kq - 0 18,121
rR1qkr2/5ppp/p1p4n/4p1P1/4B1b1/2Q4N/P1P2P1P/4K2R w Kq - 1 19,668
rR1q1r2/4kppp/p1B4n/4p1P1/6b1/2Q4N/P1P2P1P/4K2R w K - 1 20,9994
rR1q1r2/4kppp/p6n/3Bp1P1/6b1/2Q4N/P1P2P1P/4K2R b K - 2 20,343
rR3r2/4kppp/p6n/3qp1P1/6b1/2Q4N/P1P2P1P/4K2R w K - 0 21,-382
rR3r2/5ppp/p3k2n/3qp1P1/1Q4b1/7N/P1P2P1P/4K2R w K - 2 22,-286
r4r2/5ppp/pR5n/3qpkP1/1Q4b1/7N/P1P2P1P/4K2R w K - 4 23,-314
r4r2/5ppp/pR5n/3qpkP1/1Q4b1/5P1N/P1P4P/4K2R b K - 0 23,314
r4r2/5ppp/pR5n/3qpkP1/1Q6/5P1b/P1P4P/4K2R w K - 0 24,-313
r4r2/5ppp/pR5n/3qpkP1/8/1Q3P1b/P1P4P/4K2R b K - 1 24,556
r4r2/5ppp/pR5n/q3pkP1/8/1Q3P1b/P1P1K2P/7R b - - 3 25,438
r4r2/5ppp/pR5n/q3p1k1/8/1Q3P1b/P1P1K2P/7R w - - 0 26,-122
r4r2/5ppp/pR5n/q3p2k/8/1Q3P1b/P1P1K2P/6R1 w - - 2 27,175
r4r2/5ppp/pR5n/q3p2k/8/1Q3P1b/P1P1K2P/R7 b - - 3 27,732
r4r2/5ppp/pR2b2n/q3p2k/8/1Q3P2/P1P1K2P/R7 w - - 4 28,-454
r4r2/5ppp/pR2b2n/q3p2k/1Q6/5P2/P1P1K2P/R7 b - - 5 28,708
r4r2/5ppp/pR2b2n/4p2k/1q6/5P2/P1P1K2P/R7 w - - 0 29,-709
r4r2/5ppp/p3b2n/4p2k/1R6/5P2/P1P1K2P/R7 b - - 0 29,720
2r2r2/5ppp/p3b2n/4p2k/1R6/5P2/P1P1K2P/R7 w - - 1 30,-706
2r2r2/5ppp/p3b2n/4p2k/1R6/5P2/P1PK3P/R7 b - - 2 30,772
2r2r2/5ppp/p3b3/4pn1k/1R6/5P2/P1PK3P/R7 w - - 3 31,-721
2r2r2/5ppp/p3b3/4pn1k/1R6/5P2/P1PK3P/4R3 b - - 4 31,750
2r2r2/5ppp/p7/4pn1k/1Rb5/5P2/P1PK3P/4R3 w - - 5 32,-663
2r2r2/5ppp/p7/4Rn1k/1Rb5/5P2/P1PK3P/8 b - - 0 32,671
2r2r2/5ppp/p7/4Rnk1/1Rb5/5P2/P1PK3P/8 w - - 1 33,-650
2r2r2/5ppp/p7/4Rnk1/PRb5/5P2/2PK3P/8 b - - 0 33,667
2rr4/5ppp/p7/4Rnk1/PRb5/5P2/2P4P/4K3 b - - 2 34,683
2rr4/5ppp/p4k2/4Rn2/PRb5/5P2/2P4P/4K3 w - - 3 35,-684
2rr4/5ppp/p4k2/5n2/PRb1R3/5P2/2P4P/4K3 b - - 4 35,678
2rr4/5ppp/p4k2/3b1n2/PR2R3/5P2/2P4P/4K3 w - - 5 36,-691
3r4/5ppp/pRr2k2/3b1n2/P3R3/5P2/2P4P/4K3 w - - 7 37,-699
3r4/5ppp/p1b2k2/5n2/P3R3/5P2/2P4P/4K3 w - - 0 38,-677
3r4/5ppp/p1b2k2/5n2/P4R2/5P2/2P4P/4K3 b - - 1 38,748
8/5ppp/p1b2k2/5n2/P2r1R2/5P2/2P4P/4K3 w - - 2 39,-753
8/5ppp/p1b2k2/5n2/P2r2R1/5P2/2P4P/4K3 b - - 3 39,754
8/5ppp/p1b2k2/8/P2r2R1/4nP2/2P4P/4K3 w - - 4 40,-738
8/5ppp/p1b2k2/8/P2R4/4nP2/2P4P/4K3 b - - 0 40,763
8/5ppp/p1b2k2/8/P2R4/5P2/2n4P/5K2 b - - 1 41,808
8/5ppp/p1b2k2/8/P2n4/5P2/7P/5K2 w - - 0 42,-816
8/5ppp/p1b2k2/P7/3n4/5P2/7P/5K2 b - - 0 42,817
8/5ppp/p1b2k2/P7/8/5n2/7P/5K2 w - - 0 43,-817
8/5ppp/p1b2k2/P7/8/5n2/6KP/8 b - - 1 43,850
8/5ppp/p1b2k2/P7/3n4/8/7P/5K2 b - - 3 44,871
8/5ppp/p1b2k2/P7/8/1n6/7P/5K2 w - - 4 45,-810
8/5ppp/p1b2k2/P7/8/1n5P/8/5K2 b - - 0 45,865
8/5ppp/p1b2k2/P7/8/7P/3n4/6K1 b - - 2 46,871
8/5ppp/p1b2k2/P7/2n5/7P/8/6K1 w - - 3 47,-880
8/5ppp/p1b2k2/P7/2n5/7P/8/5K2 b - - 4 47,891
8/5ppp/p1b5/P5k1/2n5/7P/8/5K2 w - - 5 48,-890
8/5ppp/p1b5/P5k1/2n5/7P/8/4K3 b - - 6 48,895
8/5ppp/p7/P5k1/b1n5/7P/8/4K3 w - - 7 49,-888
8/5ppp/p7/P5k1/b1n5/7P/8/5K2 b - - 8 49,905
8/5ppp/p7/P7/b1n4k/7P/8/5K2 w - - 9 50,-866
8/5ppp/p7/P7/b1n4k/7P/6K1/8 b - - 10 50,857
8/5ppp/p1b5/P7/2n4k/7P/8/5K2 b - - 12 51,917
8/3b1ppp/p7/P7/2n4k/7P/8/5K2 w - - 13 52,-909
8/3b1ppp/p7/P7/2n4k/7P/6K1/8 b - - 14 52,941
8/3b1ppp/p7/n7/7k/7P/6K1/8 w - - 0 53,-905
8/3b1ppp/p7/n7/7k/7P/8/5K2 b - - 1 53,905
8/5ppp/p7/n7/7k/7b/8/6K1 b - - 1 54,804
8/5ppp/p7/8/2n4k/7b/8/6K1 w - - 2 55,-808
8/5ppp/p7/8/2n4k/7b/8/7K b - - 3 55,869
8/5ppp/p7/5b2/2n4k/8/8/7K w - - 4 56,-868
8/5ppp/p7/5b2/2n4k/8/8/6K1 b - - 5 56,886
8/5ppp/p7/8/2n1b2k/8/8/6K1 w - - 6 57,-812
8/5ppp/p7/8/2n1b2k/8/8/5K2 b - - 7 57,855
b7/5ppp/p7/8/2n4k/8/8/5K2 w - - 8 58,-804
b7/5ppp/p7/8/2n4k/8/5K2/8 b - - 9 58,828
8/5ppp/p7/3b4/2n4k/8/5K2/8 w - - 10 59,-887
8/5ppp/p7/3b4/2n4k/8/8/5K2 b - - 11 59,1200
8/5ppp/p7/3b4/2n3k1/8/8/5K2 w - - 12 60,-786
8/5ppp/p7/3b4/2n3k1/8/8/6K1 b - - 13 60,1200
8/5ppp/p7/3b4/6k1/8/3n4/6K1 w - - 14 61,-741
8/5ppp/p7/3b4/6k1/8/3n1K2/8 b - - 15 61,897
8/5ppp/p7/3b2k1/8/8/3n1K2/8 w - - 16 62,-748
8/5ppp/p7/3b2k1/8/8/3n4/6K1 b - - 17 62,898
8/5ppp/p4k2/3b4/8/8/3n4/6K1 w - - 18 63,-828
8/5ppp/p4k2/3b4/8/8/3n1K2/8 b - - 19 63,842
8/5ppp/p4k2/3b4/8/5n2/5K2/8 w - - 20 64,-817
8/5ppp/p4k2/3b4/8/5n2/8/5K2 b - - 21 64,847
8/4kppp/p7/3b4/8/5n2/8/5K2 w - - 22 65,-791
8/4kppp/p7/3b4/8/5n2/6K1/8 b - - 23 65,825
5k2/5ppp/p7/3b4/8/5n2/6K1/8 w - - 24 66,-670
5k2/5ppp/p7/3b4/8/5n2/8/7K b - - 25 66,821
5k2/5ppp/p7/3bn3/8/8/7K/8 b - - 27 67,805
6k1/5ppp/p7/3bn3/8/8/7K/8 w - - 28 68,-738
6k1/5ppp/p7/3bn3/8/8/8/6K1 b - - 29 68,744
6k1/6pp/p7/3bnp2/8/8/8/6K1 w - - 0 69,-721
6k1/6pp/p7/3bnp2/8/8/8/5K2 b - - 1 69,738
6k1/6pp/p7/3bn3/5p2/8/8/5K2 w - - 0 70,-742
6k1/6pp/p7/3bn3/5p2/8/8/4K3 b - - 1 70,749
6k1/6pp/p7/3bn3/8/5p2/8/4K3 w - - 0 71,-763
6k1/6pp/p7/3bn3/8/5p2/3K4/8 b - - 1 71,910
6k1/6pp/p7/3b4/6n1/5p2/3K4/8 w - - 2 72,-884
6k1/6pp/p7/3b4/6n1/3K1p2/8/8 b - - 3 72,905
6k1/6pp/p7/3b4/6n1/3K4/5p2/8 w - - 0 73,-1132
6k1/6pp/p7/3b4/6n1/8/2K2p2/8 b - - 1 73,1177
6k1/6pp/p6n/3b4/8/8/2K2p2/8 w - - 2 74,-1461
6k1/6pp/p6n/3b4/8/2K5/5p2/8 b - - 3 74,1271
6k1/6pp/p6n/3b4/8/2K5/8/5q2 w - - 0 75,-9989
6k1/6pp/p6n/3b4/8/8/3K4/5q2 b - - 1 75,9991
6k1/6pp/p7/3b4/6n1/8/3K4/5q2 w - - 2 76,-9992
6k1/6pp/p7/3b4/6n1/8/2K5/5q2 b - - 3 76,9992
6k1/6p1/p7/3b3p/6n1/8/2K5/5q2 w - - 0 77,-9993
6k1/6p1/p7/3b3p/6n1/8/3K4/5q2 b - - 1 77,9993
6k1/6p1/p7/3b3p/2q3n1/8/3K4/8 w - - 2 78,-9992
6k1/6p1/p7/3b3p/2q3n1/8/8/4K3 b - - 3 78,9997
6k1/6p1/p7/3b3p/6n1/8/2q5/4K3 w - - 4 79,-9999
6k1/6p1/p7/3b3p/6n1/8/2q5/5K2 b - - 5 79,9999
r1bqkbnr/ppppppp1/2n4p/8/3P4/2N4P/PPP1PPP1/R1BQKBNR b KQkq - 0 3,-39
r1bqkb1r/ppppppp1/2n2n1p/8/3P4/2N4P/PPP1PPP1/R1BQKBNR w KQkq - 1 4,106
r1bqkb1r/ppppppp1/2n2n1p/3P4/8/2N4P/PPP1PPP1/R1BQKBNR b KQkq - 0 4,-85
r1bqkbnr/ppppppp1/2n4p/3P4/8/2N4P/PPP1PPP1/R1BQKBNR w KQkq - 1 5,448
r1bqkbnr/ppppppp1/2P4p/8/8/2N4P/PPP1PPP1/R1BQKBNR b KQkq - 0 5,-452
r1bqkbnr/ppp1ppp1/2p4p/8/8/2N4P/PPP1PPP1/R1BQKBNR w KQkq - 0 6,517
r1bk1bnr/ppp1ppp1/2p4p/8/8/2N4P/PPP1PPP1/R1B1KBNR w KQ - 0 7,506
r1bk1bnr/ppp1ppp1/2p4p/8/6P1/2N4P/PPP1PP2/R1B1KBNR b KQ - 0 7,-455
r1bk1bnr/ppp2pp1/2p1p2p/8/6P1/2N4P/PPP1PP2/R1B1KBNR w KQ - 0 8,474
r1bk1bnr/ppp2pp1/2p1p2p/8/6P1/2N2N1P/PPP1PP2/R1B1KB1R b KQ - 1 8,-492
r1bk1bn1/ppp2ppr/2p1p2p/8/6P1/2N2N1P/PPP1PP2/R1B1KB1R w KQ - 2 9,525
r1bk1bn1/ppp2ppr/2p1p2p/8/4P1P1/2N2N1P/PPP2P2/R1B1KB1R b KQ - 0 9,-545
r1bk2n1/ppp2ppr/2p1p2p/8/1b2P1P1/2N2N1P/PPP2P2/R1B1KB1R w KQ - 1 10,538
r1bk2n1/ppp2ppr/2p1p2p/8/1b2P1P1/2NB1N1P/PPP2P2/R1B1K2R b KQ - 2 10,-528
r1bk2n1/ppp2ppr/2p1p2p/8/4P1P1/2PB1N1P/P1P2P2/R1B1K2R b KQ - 0 11,-566
r1bk4/ppp1nppr/2p1p2p/8/4P1P1/2PB1N1P/P1P2P2/R1B1K2R w KQ - 1 12,565
r1bk4/ppp1nppr/2p1p2p/8/4P1P1/2PB1N1P/P1P2P2/R1B2RK1 b - - 2 12,-504
r2k4/pppbnppr/2p1p2p/8/4P1P1/2PB1N1P/P1P2P2/R1B2RK1 w - - 3 13,546
r2k4/pppbnppr/2p1p2p/4N3/4P1P1/2PB3P/P1P2P2/R1B2RK1 b - - 4 13,-519
r2k4/pppbn1pr/2p1pp1p/4N3/4P1P1/2PB3P/P1P2P2/R1B2RK1 w - - 0 14,507
r2k4/pppNn1pr/2p1pp1p/8/4P1P1/2PB3P/P1P2P2/R1B2RK1 b - - 0 14,-505
r7/pppkn1pr/2p1pp1p/8/4P1P1/2PB3P/P1P2P2/R1B2RK1 w - - 0 15,502
r7/pppkn1pr/2p1pp1p/8/4P1P1/B1PB3P/P1P2P2/R4RK1 b - - 1 15,-454
r7/pppkn1pr/2p2p1p/4p3/4P1P1/B1PB3P/P1P2P2/R4RK1 w - - 0 16,472
r7/pppkn1pr/2p2p1p/4p3/4P1P1/B1PB3P/P1P2P2/1R3RK1 b - - 1 16,-441
r7/p1pkn1pr/1pp2p1p/4p3/4P1P1/B1PB3P/P1P2P2/1R3RK1 w - - 0 17,425
r7/p1pkn1pr/1pp2p1p/4p3/4P1P1/B1PB3P/P1P2P2/1R1R2K1 b - - 1 17,-389
r3k3/p1p1n1pr/1pp2p1p/4p3/4P1P1/B1PB3P/P1P2P2/1R1R2K1 w - - 2 18,429
r3k3/p1p1n1pr/1pp2p1p/4p3/4P1P1/2PB3P/PBP2P2/1R1R2K1 b - - 3 18,-358
r3k3/p1p3pr/1pp2pnp/4p3/4P1P1/2PB3P/PBP2P2/1R1R2K1 w - - 4 19,408
r3k3/p1p3pr/Bpp2pnp/4p3/4P1P1/2P4P/PBP2P2/1R1R2K1 b - - 5 19,-384
1r2k3/p1p3pr/Bpp2pnp/4p3/4P1P1/2P4P/PBP2P2/1R1R2K1 w - - 6 20,372
1r2k3/p1p3pr/Bpp2pnp/4p3/4P1P1/2P4P/P1P2P2/1RBR2K1 b - - 7 20,-355
3rk3/p1p3pr/Bpp2pnp/4p3/4P1P1/2P4P/P1P2P2/1RBR2K1 w - - 8 21,372
3rk3/p1p3pr/1pp2pnp/4p3/4P1P1/2PB3P/P1P2P2/1RBR2K1 b - - 9 21,-328
3r1k2/p1p3pr/1pp2pnp/4p3/4P1P1/2PB3P/P1P2P2/1RBR2K1 w - - 10 22,433
3r1k2/p1p3pr/1pp2pnp/4p3/4P1P1/2PBB2P/P1P2P2/1R1R2K1 b - - 11 22,-320
3r1k2/p1p3pr/1p3pnp/2p1p3/4P1P1/2PBB2P/P1P2P2/1R1R2K1 w - - 0 23,423
3r1k2/p1p3pr/1p3pnp/2p1p3/2B1P1P1/2P1B2P/P1P2P2/1R1R2K1 b - - 1 23,-370
5k2/p1p3pr/1p3pnp/2p1p3/2B1P1P1/2P1B2P/P1P2P2/3R2K1 b - - 0 24,-411
5k2/p1p3pr/1p3p1p/2p1p3/2B1P1Pn/2P1B2P/P1P2P2/3R2K1 w - - 1 25,523
5k2/p1p3pr/1p3p1p/2p1p3/4P1Pn/2P1B2P/P1P1BP2/3R2K1 b - - 2 25,-392
5k2/p1p3pr/1p3p1p/4p3/2p1P1Pn/2P1B2P/P1P1BP2/3R2K1 w - - 0 26,554
5k2/p1pR2pr/1p3p1p/4p3/2p1P1Pn/2P1B2P/P1P1BP2/6K1 b - - 1 26,-502
5k2/p2R2pr/1pp2p1p/4p3/2p1P1Pn/2P1B2P/P1P1BP2/6K1 w - - 0 27,615
5k2/R5pr/1pp2p1p/4p3/2p1P1Pn/2P1B2P/P1P1BP2/6K1 b - - 0 27,-535
5k2/R5pr/2p2p1p/1p2p3/2p1P1Pn/2P1B2P/P1P1BP2/6K1 w - - 0 28,551
5k2/2R3pr/2p2p1p/1p2p3/2p1P1Pn/2P1B2P/P1P1BP2/6K1 b - - 1 28,-546
5k2/2R3pr/2p2pnp/1p2p3/2p1P1P1/2P1B2P/P1P1BP2/6K1 w - - 2 29,583
5k2/6pr/2R2pnp/1p2p3/2p1P1P1/2P1B2P/P1P1BP2/6K1 b - - 0 29,-564
5k2/6pr/2R2p1p/1p2p3/2p1PnP1/2P1B2P/P1P1BP2/6K1 w - - 1 30,559
5k2/6pr/2R2p1p/1p2p3/2p1PBP1/2P4P/P1P1BP2/6K1 b - - 0 30,-581
5k2/6pr/2R2p1p/1p6/2p1PpP1/2P4P/P1P1BP2/6K1 w - - 0 31,586
2R5/5kpr/5p1p/1p6/2p1PpP1/2P4P/P1P1BP2/6K1 w - - 2 32,551
1R6/5kpr/5p1p/1p6/2p1PpP1/2P4P/P1P1BP2/6K1 b - - 3 32,-560
1R6/6pr/5pkp/1p6/2p1PpP1/2P4P/P1P1BP2/6K1 w - - 4 33,632
1R6/6pr/5pkp/1p6/2p1PpP1/P1P4P/2P1BP2/6K1 b - - 0 33,-559
1R6/6pr/5pkp/1p6/2p1P1P1/P1P2p1P/2P1BP2/6K1 w - - 0 34,636
1R6/6pr/5pkp/1p6/2p1P1P1/P1P2B1P/2P2P2/6K1 b - - 0 34,-624
1R6/5kpr/5p1p/1p6/2p1P1P1/P1P2B1P/2P2P2/6K1 w - - 1 35,627
1R6/5kpr/5p1p/1p6/2p1P1P1/P1P4P/2P1BP2/6K1 b - - 2 35,-640
1R6/6pr/5pkp/1p6/2p1P1P1/P1P4P/2P1BP2/6K1 w - - 3 36,795
8/6pr/5pkp/1R6/2p1P1P1/P1P4P/2P1BP2/6K1 b - - 0 36,-670
7r/6p1/5pkp/1R6/2p1P1P1/P1P4P/2P1BP2/6K1 w - - 1 37,684
7r/6p1/5pkp/1R6/2B1P1P1/P1P4P/2P2P2/6K1 b - - 0 37,-659
2r5/6p1/5pkp/1R6/2B1P1P1/P1P4P/2P2P2/6K1 w - - 1 38,696
2r5/6p1/5pkp/8/1RB1P1P1/P1P4P/2P2P2/6K1 b - - 2 38,-673
r7/6p1/5pkp/8/1RB1P1P1/P1P4P/2P2P2/6K1 w - - 3 39,682
r7/6p1/5pkp/8/2B1P1P1/PRP4P/2P2P2/6K1 b - - 4 39,-644
5r2/6p1/5pkp/8/2B1P1P1/PRP4P/2P2P2/6K1 w - - 5 40,720
5r2/6p1/5pkp/3B4/4P1P1/PRP4P/2P2P2/6K1 b - - 6 40,-701
4r3/6p1/5pkp/3B4/4P1P1/PRP4P/2P2P2/6K1 w - - 7 41,732
4r3/6p1/5pkp/3B4/4P1P1/PRP2P1P/2P5/6K1 b - - 0 41,-685
4r3/6pk/5p1p/3B4/4P1P1/PRP2P1P/2P5/6K1 w - - 1 42,752
4r3/6pk/5p1p/3B4/2P1P1P1/PR3P1P/2P5/6K1 b - - 0 42,-743
8/4r1pk/5p1p/3B4/2P1P1P1/PR3P1P/2P5/6K1 w - - 1 43,760
8/4r1pk/5p1p/3B4/2P1PPP1/PR5P/2P5/6K1 b - - 0 43,-749
8/6pk/5p1p/3Br3/2P1PPP1/PR5P/2P5/6K1 w - - 1 44,838
8/6pk/5p1p/3BP3/2P1P1P1/PR5P/2P5/6K1 b - - 0 44,-825
8/6pk/7p/3Bp3/2P1P1P1/PR5P/2P5/6K1 w - - 0 45,836
8/6pk/1R5p/3Bp3/2P1P1P1/P6P/2P5/6K1 b - - 1 45,-817
7k/6p1/1R5p/3Bp3/2P1P1P1/P6P/2P5/6K1 w - - 2 46,827
7k/6p1/1R5p/3Bp3/2P1P1P1/P6P/2P3K1/8 b - - 3 46,-797
8/6pk/1R5p/3Bp3/2P1P1P1/P6P/2P3K1/8 w - - 4 47,815
