fen,cp
r5k1/ppp2rpp/3b4/QP1P4/3B1p2/5B2/P4PPP/R4RK1 w - - 0 20,855
r5k1/ppp2rpp/3b4/QP1P4/3B1p2/5B2/P4PPP/R3R1K1 b - - 1 20,-851
r5k1/ppp2rp1/3b3p/QP1P4/3B1p2/5B2/P4PPP/R3R1K1 w - - 0 21,841
r5k1/ppp2rp1/3b3p/QP1P4/3B1pB1/8/P4PPP/R3R1K1 b - - 1 21,-732
r5k1/p1p2rp1/1p1b3p/QP1P4/3B1pB1/8/P4PPP/R3R1K1 w - - 0 22,841
r5k1/p1p2rp1/1p1b3p/1P1P4/Q2B1pB1/8/P4PPP/R3R1K1 b - - 1 22,-812
r7/p1p2rpk/1p1b3p/1P1P4/Q2B1pB1/8/P4PPP/R3R1K1 w - - 2 23,884
r7/p1p2r1k/1p1b2pp/1P1P4/3B1pB1/8/P1Q2PPP/R3R1K1 w - - 0 24,941
r7/p1p2r1k/1p1bR1pp/1P1P4/3B1pB1/8/P1Q2PPP/R5K1 b - - 1 24,-914
r7/p4r1k/1p1bR1pp/1PpP4/3B1pB1/8/P1Q2PPP/R5K1 w - c6 0 25,9999
rnbqkb1r/p1pppppp/1p3n2/8/3P4/N4P2/PPP1P1PP/R1BQKBNR b KQkq - 0 3,67
rnbqkb1r/p1p1pppp/1p3n2/3p4/3P4/N4P2/PPP1P1PP/R1BQKBNR w KQkq - 0 4,-53
rnbqkb1r/p1p1pppp/1p3n2/3p4/3P1B2/N4P2/PPP1P1PP/R2QKBNR b KQkq - 1 4,49
rnbqkb1r/2p1pppp/pp3n2/3p4/3P1B2/N4P2/PPP1P1PP/R2QKBNR w KQkq - 0 5,-57
rnbqkb1r/2p1pppp/pp3n2/3p4/3P1B2/N3PP2/PPP3PP/R2QKBNR b KQkq - 0 5,63
rnbqkb1r/2p2ppp/pp2pn2/3p4/3P1B2/N3PP2/PPP3PP/R2QKBNR w KQkq - 0 6,-56
rnbqkb1r/2p2ppp/pp2pn2/3p4/3P1B2/N3PP2/PPP1N1PP/R2QKB1R b KQkq - 1 6,74
r1bqkb1r/2p2ppp/ppn1pn2/3p4/3P1B2/N3PP2/PPP1N1PP/R2QKB1R w KQkq - 2 7,-72
r1bqkb1r/2p2ppp/ppn1pn2/3p4/3P1B2/N2QPP2/PPP1N1PP/R3KB1R b KQkq - 3 7,103
r1bqk2r/2p2ppp/ppnbpn2/3p4/3P1B2/N2QPP2/PPP1N1PP/R3KB1R w KQkq - 4 8,-68
r1bqk2r/2p2ppp/ppnbpn2/3p4/3P1B2/N2QPP2/PPP1N1PP/2KR1B1R b kq - 5 8,99
r1bq1rk1/2p2ppp/ppnbpn2/3p4/3P1B2/N2QPP2/PPP1N1PP/2KR1B1R w - - 6 9,-103
r1bq1rk1/2p2ppp/ppnBpn2/3p4/3P4/N2QPP2/PPP1N1PP/2KR1B1R b - - 0 9,95
r1b2rk1/2p2ppp/ppnqpn2/3p4/3P4/N2QPP2/PPP1N1PP/2KR1B1R w - - 0 10,-85
r1b2rk1/2p2ppp/ppnqpn2/3p4/3P1P2/N2QP3/PPP1N1PP/2KR1B1R b - - 0 10,279
r1b2rk1/2p2ppp/ppnqp3/3p4/3P1Pn1/N2QP3/PPP1N1PP/2KR1B1R w - - 1 11,-263
r1b2rk1/2p2ppp/ppnqp3/3p4/3P1Pn1/N2QP3/PPP1N1PP/2KR1BR1 b - - 2 11,292
r1b2rk1/2p2ppp/ppnqp3/3p4/3P1P2/N2QP3/PPP1NnPP/2KR1BR1 w - - 3 12,-286
r1b2rk1/2p2ppp/ppnqp3/3p4/3P1P2/N3P3/PPPQNnPP/2KR1BR1 b - - 4 12,285
r1b2rk1/2p2ppp/ppnqp3/3p4/3P1P2/N3P3/PPPQN1PP/2Kn1BR1 w - - 0 13,-281
r1b2rk1/2p2ppp/ppnqp3/3p4/3P1P2/N3P3/PPP1N1PP/2KQ1BR1 b - - 0 13,268
r1b2rk1/2p1qppp/ppn1p3/3p4/3P1P2/N3P3/PPP1N1PP/2KQ1BR1 w - - 1 14,-234
r1b2rk1/2p1qppp/ppn1p3/3p4/3P1P2/N1N1P3/PPP3PP/2KQ1BR1 b - - 2 14,272
r1b2rk1/2p1qppp/p1n1p3/1p1p4/3P1P2/N1N1P3/PPP3PP/2KQ1BR1 w - - 0 15,-235
r1b2rk1/2p1qppp/p1n1p3/1p1p3Q/3P1P2/N1N1P3/PPP3PP/2K2BR1 b - - 1 15,445
r1b2rk1/2p1qppp/p1n1p3/3p3Q/1p1P1P2/N1N1P3/PPP3PP/2K2BR1 w - - 0 16,-438
r1b2rk1/2p1qppp/p1n1p3/1N1p3Q/1p1P1P2/N3P3/PPP3PP/2K2BR1 b - - 1 16,536
r1b2rk1/2p1qppp/2n1p3/1p1p3Q/1p1P1P2/N3P3/PPP3PP/2K2BR1 w - - 0 17,-509
r1b2rk1/2p1qppp/2n1p2Q/1p1p4/1p1P1P2/N3P3/PPP3PP/2K2BR1 b - - 1 17,718
r1b2rk1/2p2ppp/2n1pq1Q/1p1p4/1p1P1P2/N3P3/PPP3PP/2K2BR1 w - - 2 18,-437
r1b2rk1/2p2ppp/2n1pq1Q/1p1p4/1p1P1P2/NP2P3/P1P3PP/2K2BR1 b - - 0 18,839
r1b2rk1/2p2ppp/2n1p2Q/1p1p4/1p1P1q2/NP2P3/P1P3PP/2K2BR1 w - - 0 19,264
r1b2rk1/2p2ppp/2n1p3/1p1p4/1p1P1Q2/NP2P3/P1P3PP/2K2BR1 b - - 0 19,-248
r1b2rk1/2p2ppp/2n1p3/1p1p4/3P1Q2/pP2P3/P1P3PP/2K2BR1 w - - 0 20,245
r1b2rk1/2Q2ppp/2n1p3/1p1p4/3P4/pP2P3/P1P3PP/2K2BR1 b - - 0 20,-246
r1b2rk1/n1Q2ppp/4p3/1p1p4/3P4/pP2P3/P1P3PP/2K2BR1 w - - 1 21,378
r1b2rk1/n1Q2ppp/4p3/1p1p4/3P4/pP1BP3/P1P3PP/2K3R1 b - - 2 21,-346
r1b1r1k1/n1Q2ppp/4p3/1p1p4/3P4/pP1BP3/P1P3PP/2K3R1 w - - 3 22,419
r1b1r1k1/n1Q2ppp/4p3/1p1p4/3P4/pP1BP3/P1P3PP/2K2R2 b - - 4 22,-433
r1b1r1k1/n1Q3pp/4p3/1p1p1p2/3P4/pP1BP3/P1P3PP/2K2R2 w - - 0 23,470
r1b1r1k1/n1Q3pp/4p3/1p1p1p2/3PP3/pP1B4/P1P3PP/2K2R2 b - - 0 23,-442
r1b1r1k1/n1Q3p1/4p2p/1p1p1p2/3PP3/pP1B4/P1P3PP/2K2R2 w - - 0 24,496
r1b1r1k1/n1Q3p1/4p2p/1p1p1p2/3PP3/pP1B4/P1P3PP/1K3R2 b - - 1 24,-374
r1b1r1k1/n1Q3p1/4p2p/3p1p2/1p1PP3/pP1B4/P1P3PP/1K3R2 w - - 0 25,421
r1b1r1k1/n1Q3p1/4p2p/3pPp2/1p1P4/pP1B4/P1P3PP/1K3R2 b - - 0 25,-376
r1b1r1k1/n1Q5/4p2p/3pPpp1/1p1P4/pP1B4/P1P3PP/1K3R2 w - - 0 26,529
r1b1r1k1/n1Q5/4p2p/3pPpp1/1p1P4/pP1B3P/P1P3P1/1K3R2 b - - 0 26,-390
r1b2rk1/n1Q5/4p2p/3pPpp1/1p1P4/pP1B3P/P1P3P1/1K3R2 w - - 1 27,392
r1b2rk1/n1Q5/4p2p/3pPpp1/1p1P2P1/pP1B3P/P1P5/1K3R2 b - - 0 27,-373
r1b1r1k1/n1Q5/4p2p/3pPpp1/1p1P2P1/pP1B3P/P1P5/1K3R2 w - - 1 28,583
r1b1r1k1/n1Q5/4p2p/3pPPp1/1p1P4/pP1B3P/P1P5/1K3R2 b - - 0 28,-480
r3r1k1/n1Qb4/4p2p/3pPPp1/1p1P4/pP1B3P/P1P5/1K3R2 w - - 1 29,670
r3r1k1/n2Q4/4p2p/3pPPp1/1p1P4/pP1B3P/P1P5/1K3R2 b - - 0 29,-697
r4rk1/n2Q4/4p2p/3pPPp1/1p1P4/pP1B3P/P1P5/1K3R2 w - - 1 30,780
r5k1/n4r2/4Q2p/3pPPp1/1p1P4/pP1B3P/P1P5/1K3R2 w - - 1 31,772
r5k1/n4r2/4QP1p/3pP1p1/1p1P4/pP1B3P/P1P5/1K3R2 b - - 0 31,-735
2r3k1/n4r2/4QP1p/3pP1p1/1p1P4/pP1B3P/P1P5/1K3R2 w - - 1 32,754
2r3k1/n4r2/4QPBp/3pP1p1/1p1P4/pP5P/P1P5/1K3R2 b - - 2 32,-1010
5rk1/n4r2/4QPBp/3pP1p1/1p1P4/pP5P/P1P5/1K3R2 w - - 3 33,913
5r1k/n4B2/4QP1p/3pP1p1/1p1P4/pP5P/P1P5/1K3R2 w - - 1 34,925
5r1k/n3QB2/5P1p/3pP1p1/1p1P4/pP5P/P1P5/1K3R2 b - - 2 34,-983
7k/n3Qr2/5P1p/3pP1p1/1p1P4/pP5P/P1P5/1K3R2 w - - 0 35,9998
7k/n4Q2/5P1p/3pP1p1/1p1P4/pP5P/P1P5/1K3R2 b - - 0 35,-9999
7k/n4Q2/5P1p/3pP3/1p1P2p1/pP5P/P1P5/1K3R2 w - - 0 36,9999
rn1qkbnr/ppp1pppp/3pb3/8/8/P7/1PPPPPPP/RNBQKBNR b Kkq - 3 3,31
rn1qkb1r/ppp1pppp/3pbn2/8/8/P7/1PPPPPPP/RNBQKBNR w Kkq - 4 4,-27
rn1qkb1r/ppp1pppp/3pbn2/8/8/P1N5/1PPPPPPP/R1BQKBNR b Kkq - 5 4,29
rn2kb1r/pppqpppp/3pbn2/8/8/P1N5/1PPPPPPP/R1BQKBNR w Kkq - 6 5,33
rn2kb1r/pppqpppp/3pbn2/8/8/P1N2N2/1PPPPPPP/R1BQKB1R b Kkq - 7 5,-27
r3kb1r/pppqpppp/2npbn2/8/8/P1N2N2/1PPPPPPP/R1BQKB1R w Kkq - 8 6,19
r3kb1r/pppqpppp/2npbn2/8/3P4/P1N2N2/1PP1PPPP/R1BQKB1R b Kkq - 0 6,-38
r3kb1r/pppqpppp/2n1bn2/3p4/3P4/P1N2N2/1PP1PPPP/R1BQKB1R w Kkq - 0 7,27
r3kb1r/pppqpppp/2n1bn2/3p4/3P4/P1N1PN2/1PP2PPP/R1BQKB1R b Kkq - 0 7,5
r3kb1r/pppqpppp/2n1b3/3p4/3Pn3/P1N1PN2/1PP2PPP/R1BQKB1R w Kkq - 1 8,31
r3kb1r/pppqpppp/2n1b3/3p4/3Pn3/P1N1PN2/1PPB1PPP/R2QKB1R b Kkq - 2 8,-16
r3kb1r/pppqpppp/2n1b3/3p4/3P4/P1N1PN2/1PPn1PPP/R2QKB1R w Kkq - 0 9,20
r3kb1r/pppqpppp/2n1b3/3p4/3P4/P1N1PN2/1PPQ1PPP/R3KB1R b Kkq - 0 9,-12
r3kb1r/pppqpppp/2n5/3p4/3P2b1/P1N1PN2/1PPQ1PPP/R3KB1R w Kkq - 1 10,6
r3kb1r/pppqpppp/2n5/3pN3/3P2b1/P1N1P3/1PPQ1PPP/R3KB1R b Kkq - 2 10,25
r3kb1r/pppqpppp/8/3pn3/3P2b1/P1N1P3/1PPQ1PPP/R3KB1R w Kkq - 0 11,-31
r3kb1r/pppqpppp/8/3pn3/1P1P2b1/P1N1P3/2PQ1PPP/R3KB1R b Kkq - 0 11,390
r3kb1r/pppqpppp/8/3p4/1PnP2b1/P1N1P3/2PQ1PPP/R3KB1R w Kkq - 1 12,-424
r3kb1r/pppqpppp/8/3p4/1PBP2b1/P1N1P3/2PQ1PPP/R3K2R b Kkq - 0 12,412
r3kb1r/pppqpppp/8/8/1PpP2b1/P1N1P3/2PQ1PPP/R3K2R w Kkq - 0 13,-415
r3kb1r/pppqpppp/8/8/1PpP2b1/P1N1P2P/2PQ1PP1/R3K2R b Kkq - 0 13,445
r3kb1r/1ppqpppp/8/p7/1PpP2b1/P1N1P2P/2PQ1PP1/R3K2R w Kkq - 0 14,-184
r3kb1r/1ppqpppp/8/p7/1PpP2P1/P1N1P3/2PQ1PP1/R3K2R b Kkq - 0 14,227
r3kb1r/1ppqpppp/8/8/1ppP2P1/P1N1P3/2PQ1PP1/R3K2R w Kkq - 0 15,-246
r3kb1r/1ppqpppp/8/8/1ppPN1P1/P3P3/2PQ1PP1/R3K2R b Kkq - 1 15,261
r3kb1r/1ppqpppp/8/8/2pPN1P1/p3P3/2PQ1PP1/R3K2R w Kkq - 0 16,-195
r3kb1r/1ppqpppp/8/8/2pPN1P1/p3PP2/2PQ2P1/R3K2R b Kkq - 0 16,240
r3kb1r/1pp1pppp/2q5/8/2pPN1P1/p3PP2/2PQ2P1/R3K2R w Kkq - 1 17,-150
r3kb1r/1pp1pppp/2q5/3P4/2p1N1P1/p3PP2/2PQ2P1/R3K2R b Kkq - 0 17,151
r3kb1r/1pp1pppp/1q6/3P4/2p1N1P1/p3PP2/2PQ2P1/R3K2R w Kkq - 1 18,-142
r3kb1r/1pp1pppp/1q6/3P4/2p1N1P1/p3PP2/2PQ2P1/R4RK1 b kq - 2 18,200
r3kb1r/1pp1pppp/1q6/3P4/2p1N1P1/4PP2/p1PQ2P1/R4RK1 w kq - 0 19,-42
r3kb1r/1pp1pppp/1q6/3P4/2p1N1P1/4PP2/p1PQ1KP1/R4R2 b kq - 1 19,167
r3kb1r/1pp2ppp/1q2p3/3P4/2p1N1P1/4PP2/p1PQ1KP1/R4R2 w kq - 0 20,-101
r3kb1r/1pp2ppp/1q2P3/8/2p1N1P1/4PP2/p1PQ1KP1/R4R2 b kq - 0 20,103
r3kb1r/1pp2ppp/4q3/8/2p1N1P1/4PP2/p1PQ1KP1/R4R2 w kq - 0 21,-116
r3kb1r/1pp2ppp/4q3/8/2pQN1P1/4PP2/p1P2KP1/R4R2 b kq - 1 21,151
4kb1r/1pp2ppp/4q3/8/2pQN1P1/r3PP2/p1P2KP1/R4R2 w k - 2 22,-16
4kb1r/1pp2ppp/4q3/8/2pQN1P1/r3PP2/p1P2KP1/R2R4 b k - 3 22,9
4k2r/1pp2ppp/3bq3/8/2pQN1P1/r3PP2/p1P2KP1/R2R4 w k - 4 23,2
4k2r/1pp2ppp/3bq3/8/2pQ2P1/r3PPN1/p1P2KP1/R2R4 b k - 5 23,260
5rk1/1pp2ppp/3bq3/8/2pQ2P1/r3PPN1/p1P2KP1/R2R4 w - - 6 24,-278
5rk1/1pp2ppp/3bq3/8/2p2QP1/r3PPN1/p1P2KP1/R2R4 b - - 7 24,674
5rk1/1pp2ppp/4q3/8/2p2bP1/r3PPN1/p1P2KP1/R2R4 w - - 0 25,-657
5rk1/1pp2ppp/4q3/8/2p2PP1/r4PN1/p1P2KP1/R2R4 b - - 0 25,622
5rk1/1pp2ppp/7q/8/2p2PP1/r4PN1/p1P2KP1/R2R4 w - - 1 26,-560
5rk1/1pp2ppp/7q/5P2/2p3P1/r4PN1/p1P2KP1/R2R4 b - - 0 26,630
5rk1/1pp2ppp/8/5P2/2p3Pq/r4PN1/p1P2KP1/R2R4 w - - 1 27,-586
5rk1/1pp2ppp/8/5P2/2p3Pq/r4PN1/p1P2KP1/R3R3 b - - 2 27,586
r4rk1/1pp2ppp/8/5P2/2p3Pq/5PN1/p1P2KP1/R3R3 w - - 3 28,-632
r4rk1/1pp2ppp/8/5P2/2p3Pq/5PN1/p1P2KP1/R2R4 b - - 4 28,671
r4rk1/1pp2ppp/8/5P2/6Pq/2p2PN1/p1P2KP1/R2R4 w - - 0 29,-517
r4rk1/1pp2ppp/8/5P2/6Pq/2p2PN1/p1P2KP1/R6R b - - 1 29,627
r4rk1/1pp1qppp/8/5P2/6P1/2p2PN1/p1P2KP1/R6R w - - 2 30,-544
r4rk1/1pp1qppp/8/5P2/6P1/2p2PN1/p1P2KP1/R3R3 b - - 3 30,607
r4rk1/1pp1qpp1/8/5P1p/6P1/2p2PN1/p1P2KP1/R3R3 w - - 0 31,165
r4rk1/1pp1Rpp1/8/5P1p/6P1/2p2PN1/p1P2KP1/R7 b - - 0 31,-209
r4rk1/1pp1Rpp1/8/5P2/6p1/2p2PN1/p1P2KP1/R7 w - - 0 32,193
r4rk1/1pR2pp1/8/5P2/6p1/2p2PN1/p1P2KP1/R7 b - - 0 32,-219
r4rk1/1pR2pp1/8/5P2/8/2p2pN1/p1P2KP1/R7 w - - 0 33,250
r4rk1/1pR2pp1/8/5P2/8/2p2KN1/p1P3P1/R7 b - - 0 33,-226
r4rk1/1pR2p2/6p1/5P2/8/2p2KN1/p1P3P1/R7 w - - 0 34,249
r4rk1/1pR2p2/5Pp1/8/8/2p2KN1/p1P3P1/R7 b - - 0 34,-256
5rk1/1pR2p2/r4Pp1/8/8/2p2KN1/p1P3P1/R7 w - - 1 35,257
5rk1/1pR2p2/r4Pp1/8/4N3/2p2K2/p1P3P1/R7 b - - 2 35,-242
r5k1/1pR2p2/r4Pp1/8/4N3/2p2K2/p1P3P1/R7 w - - 3 36,304
r5k1/1pR2p2/r4Pp1/8/4N3/2p5/p1P2KP1/R7 b - - 4 36,-133
r5k1/1pR2p2/1r3Pp1/8/4N3/2p5/p1P2KP1/R7 w - - 5 37,154
r5k1/1pR2p2/1r3Pp1/8/8/2N5/p1P2KP1/R7 b - - 0 37,-183
r5k1/1pR2p2/5Pp1/8/8/2N5/prP2KP1/R7 w - - 1 38,178
r5k1/1pR2p2/5Pp1/8/N7/8/prP2KP1/R7 b - - 2 38,-153
r5k1/1pR2p2/5Pp1/8/Nr6/8/p1P2KP1/R7 w - - 3 39,175
r5k1/1pR2p2/5Pp1/2N5/1r6/8/p1P2KP1/R7 b - - 4 39,0
r6k/1pR2p2/5Pp1/2N5/1r6/8/p1P2KP1/R7 w - - 5 40,194
r6k/1p3R2/5Pp1/2N5/1r6/8/p1P2KP1/R7 b - - 0 40,-234
r6k/1p3R2/5Pp1/2N5/8/8/p1P2KP1/Rr6 w - - 1 41,225
r6k/1p3R2/5Pp1/8/8/1N6/p1P2KP1/Rr6 b - - 2 41,-219
7k/1p3R2/5Pp1/8/8/rN6/p1P2KP1/Rr6 w - - 3 42,233
7k/1p1R4/5Pp1/8/8/rN6/p1P2KP1/Rr6 b - - 4 42,-247
7k/1p1R4/r4Pp1/8/8/1N6/p1P2KP1/Rr6 w - - 5 43,388
7k/1p1R4/r4Pp1/8/8/1N4P1/p1P2K2/Rr6 b - - 0 43,-102
7k/1p1R4/r4Pp1/8/8/1N4P1/p1P2K2/r7 w - - 0 44,256
7k/1p1R4/r4Pp1/8/8/6P1/p1P2K2/N7 b - - 0 44,-205
7k/1p1R4/5rp1/8/8/6P1/p1P3K1/N7 b - - 1 45,-243
7k/1p1R4/1r4p1/8/8/6P1/p1P3K1/N7 w - - 2 46,256
7k/1p1R4/1r4p1/8/6P1/8/p1P3K1/N7 b - - 0 46,271
7k/1p1R4/6p1/8/6P1/8/p1P3K1/Nr6 w - - 1 47,-296
7k/1p1R4/6p1/8/6P1/8/p1P4K/Nr6 b - - 2 47,411
7k/1p1R4/6p1/8/6P1/8/p1P4K/r7 w - - 0 48,-403
3R4/1p4k1/6p1/8/6P1/8/p1P4K/r7 w - - 2 49,-433
R7/1p4k1/6p1/8/6P1/8/p1P4K/r7 b - - 3 49,387
R7/6k1/6p1/1p6/6P1/8/p1P4K/r7 w - - 0 50,-362
R7/6k1/6p1/1p6/6P1/2P5/p6K/r7 b - - 0 50,423
R7/8/5kp1/1p6/6P1/2P5/p6K/r7 w - - 1 51,-454
8/8/5kp1/Rp6/6P1/2P5/p6K/r7 b - - 2 51,449
8/8/5kp1/Rp6/6P1/2P5/p6K/6r1 w - - 3 52,528
8/8/5kp1/Rp6/6P1/2P5/p7/6K1 b - - 0 52,-527
8/8/6p1/Rp4k1/6P1/2P5/p7/6K1 w - - 1 53,538
8/8/6p1/1R6/5kP1/2P5/p7/6K1 w - - 1 54,525
8/8/6p1/R7/5kP1/2P5/p7/6K1 b - - 2 54,-527
8/8/8/R5p1/5kP1/2P5/p7/6K1 w - - 0 55,553
8/8/8/R5p1/2P2kP1/8/p7/6K1 b - - 0 55,-549
8/8/8/R5p1/2P3k1/8/p7/6K1 w - - 0 56,589
8/8/8/R1P3p1/6k1/8/p7/6K1 b - - 0 56,-595
8/8/8/2P3p1/6k1/8/8/R5K1 b - - 0 57,-617
8/8/8/2P2kp1/8/8/8/R5K1 w - - 1 58,694
8/8/2P5/5kp1/8/8/8/R5K1 b - - 0 58,-766
8/8/2P5/6p1/6k1/8/8/R5K1 w - - 1 59,833
8/2P5/8/6p1/6k1/8/8/R5K1 b - - 0 59,-878
8/2P5/8/6p1/7k/8/8/R5K1 w - - 1 60,9994
2Q5/8/8/6p1/7k/8/8/R5K1 b - - 0 60,-9995
2Q5/8/8/6pk/8/8/8/R5K1 w - - 1 61,9995
8/8/6k1/6p1/8/7Q/8/R5K1 w - - 3 62,9996
8/6k1/R7/6p1/8/7Q/8/6K1 w - - 5 63,9998
5k2/3Q4/R7/6p1/8/8/8/6K1 w - - 7 64,9999
rnbqkbnr/pp1p1ppp/2p5/4p3/5P2/P6P/1PPPP1P1/RNBQKBNR b KQkq - 0 3,9998
rnb1kbnr/pp1p1ppp/2p5/4p3/5P1q/P5PP/1PPPP3/RNBQKBNR b KQkq - 0 4,9999
rnbqkbnr/pppp2pp/5p2/4p3/4P3/2N4N/PPPP1PPP/R1BQKB1R b KQkq - 1 3,-86
rnbqkbnr/pppp2p1/5p1p/4p3/4P3/2N4N/PPPP1PPP/R1BQKB1R w KQkq - 0 4,333
rnbq1bnr/ppppk1p1/5p1p/4p2Q/4P3/2N4N/PPPP1PPP/R1B1KB1R w KQ - 2 5,377
rnbq1bnr/ppppk1p1/5p1p/4p2Q/2B1P3/2N4N/PPPP1PPP/R1B1K2R b KQ - 3 5,-221
r1bq1bnr/ppppk1p1/2n2p1p/4p2Q/2B1P3/2N4N/PPPP1PPP/R1B1K2R w KQ - 4 6,406
r1bq1bnr/ppppk1p1/2n2p1p/1N2p2Q/2B1P3/7N/PPPP1PPP/R1B1K2R b KQ - 5 6,-358
r1bq1bnr/ppp1k1p1/2n2p1p/1N1pp2Q/2B1P3/7N/PPPP1PPP/R1B1K2R w KQ - 0 7,400
r1bq1bnr/ppp1k1p1/2n2p1p/1N1Pp2Q/2B5/7N/PPPP1PPP/R1B1K2R b KQ - 0 7,-402
r1bq1bnr/ppp1k1p1/5p1p/1N1Pp2Q/1nB5/7N/PPPP1PPP/R1B1K2R w KQ - 1 8,420
r1bq1bnr/pppk2p1/3P1p1p/1N2p2Q/1nB5/7N/PPPP1PPP/R1B1K2R w KQ - 1 9,463
r1bq1bnr/ppp3p1/2kP1p1p/1N2p3/1nB3Q1/7N/PPPP1PPP/R1B1K2R w KQ - 3 10,467
r1bq1bnr/pppk2p1/3P1p1p/1N2p3/1nB1Q3/7N/PPPP1PPP/R1B1K2R w KQ - 5 11,448
r1bq1bBr/pppk2p1/3P1p1p/1N2p3/1n2Q3/7N/PPPP1PPP/R1B1K2R b KQ - 0 11,-398
r1bq2Br/pppk2p1/3b1p1p/1N2p3/1n2Q3/7N/PPPP1PPP/R1B1K2R w KQ - 0 12,521
r1bq3r/pppk2p1/3b1p1p/1N2p3/1n2Q3/1B5N/PPPP1PPP/R1B1K2R b KQ - 1 12,-494
r1bq3r/ppp1k1p1/3b1p1p/1N2p3/1n2Q3/1B5N/PPPP1PPP/R1B1K2R w KQ - 2 13,534
r1bq3r/ppp1k1p1/3b1p1p/1N2p3/1n2QN2/1B6/PPPP1PPP/R1B1K2R b KQ - 3 13,-533
r1bq3r/ppp1k1p1/3b3p/1N2pp2/1n2QN2/1B6/PPPP1PPP/R1B1K2R w KQ - 0 14,524
r1bq3r/ppp1k1p1/3b3p/1N2pp2/1n2Q3/1B1N4/PPPP1PPP/R1B1K2R b KQ - 1 14,543
r1bq3r/ppp1k1p1/3b3p/1N2p3/1n2p3/1B1N4/PPPP1PPP/R1B1K2R w KQ - 0 15,-508
r1bq3r/ppp1k1p1/3b3p/1N2p3/1N2p3/1B6/PPPP1PPP/R1B1K2R b KQ - 0 15,542
r1bq3r/ppp1k1p1/7p/1N2p3/1b2p3/1B6/PPPP1PPP/R1B1K2R w KQ - 0 16,-541
r1bq3r/ppp1k1p1/7p/4p3/1b2p3/1BN5/PPPP1PPP/R1B1K2R b KQ - 1 16,601
r1bq3r/pppk2p1/7p/4p3/1b2p3/1BN5/PPPP1PPP/R1B1K2R w KQ - 2 17,-428
r1bq3r/pppk2p1/7p/4p3/1b2N3/1B6/PPPP1PPP/R1B1K2R b KQ - 0 17,419
r1b4r/pppk2p1/7p/4p3/1b2N2q/1B6/PPPP1PPP/R1B1K2R w KQ - 1 18,-462
r1b4r/pppk2p1/7p/4p3/1b5q/1BN5/PPPP1PPP/R1B1K2R b KQ - 2 18,459
r1b2r2/pppk2p1/7p/4p3/1b5q/1BN5/PPPP1PPP/R1B1K2R w KQ - 3 19,-438
r1b2r2/pppk2p1/7p/4p3/1b5q/1BN5/PPPP1PPP/R1B2RK1 b - - 4 19,474
r1b2r2/pppk2p1/7p/2b1p3/7q/1BN5/PPPP1PPP/R1B2RK1 w - - 5 20,-449
r1b2r2/pppk2p1/7p/2b1p3/7q/1B6/PPPP1PPP/R1BN1RK1 b - - 6 20,492
r1b2r2/pppk2p1/7p/2b5/4p2q/1B6/PPPP1PPP/R1BN1RK1 w - - 0 21,-477
r1b2r2/pppk2p1/7p/2b5/4p2q/1B2N3/PPPP1PPP/R1B2RK1 b - - 1 21,520
r1b2r2/pppk2p1/5q1p/2b5/4p3/1B2N3/PPPP1PPP/R1B2RK1 w - - 2 22,-437
r1b2r2/pppk2p1/5q1p/2bB4/4p3/4N3/PPPP1PPP/R1B2RK1 b - - 3 22,467
r1b2r2/pppk2p1/7p/2bBq3/4p3/4N3/PPPP1PPP/R1B2RK1 w - - 4 23,-479
r1b2r2/pppk2p1/7p/2bBq3/4p3/4N3/PPPP1PPP/R1BR2K1 b - - 5 23,507
r1b2r2/pppk2p1/3b3p/3Bq3/4p3/4N3/PPPP1PPP/R1BR2K1 w - - 6 24,-495
r1b2r2/pppk2p1/3b3p/3Bq3/4p3/4N3/PPPP1PPP/1RBR2K1 b - - 7 24,718
r1b5/pppk2p1/3b3p/3Bq3/4pr2/4N3/PPPP1PPP/1RBR2K1 w - - 8 25,-434
r1b5/pppk2p1/3b3p/3Bq3/3Ppr2/4N3/PPP2PPP/1RBR2K1 b - d3 0 25,436
r1b5/pppk2p1/3b3p/3Bq3/5r2/3pN3/PPP2PPP/1RBR2K1 w - - 0 26,-436
r1b5/pppk2p1/3b3p/3Bq3/5r2/3RN3/PPP2PPP/1RB3K1 b - - 0 26,420
r1b2r2/pppk2p1/3b3p/3Bq3/8/3RN3/PPP2PPP/1RB3K1 w - - 1 27,-329
r1b2r2/pppk2p1/3b3p/3Bq3/8/3RN1P1/PPP2P1P/1RB3K1 b - - 0 27,381
r1b1kr2/ppp3p1/3b3p/3Bq3/8/3RN1P1/PPP2P1P/1RB3K1 w - - 1 28,-316
r1b1kr2/ppp3p1/3b3p/3Bq3/8/3RN1P1/PPP2P1P/R1B3K1 b - - 2 28,351
1rb1kr2/ppp3p1/3b3p/3Bq3/8/3RN1P1/PPP2P1P/R1B3K1 w - - 3 29,-292
1rb1kr2/ppp3p1/3b3p/3Bq3/5P2/3RN1P1/PPP4P/R1B3K1 b - - 0 29,341
1rb1kr2/ppp3p1/3b1q1p/3B4/5P2/3RN1P1/PPP4P/R1B3K1 w - - 1 30,-258
1rb1kr2/ppp3p1/3b1q1p/8/4BP2/3RN1P1/PPP4P/R1B3K1 b - - 2 30,387
