fen,cp
rq2kb1r/pp3p2/n5np/1Pp1P1N1/2PN2b1/P4P2/3P2PP/1RBQKB1R b - - 2 22,-216
r3kb1r/ppq2p2/n5np/1Pp1P1N1/2P3b1/P4P2/3PN1PP/1RBQKB1R b - - 4 23,-222
r3kbr1/ppq2p2/n5np/1Pp1P3/2P3b1/P4P1N/3PN1PP/1RBQKB1R b - - 6 24,-208
r3kbr1/ppq2p2/n6p/1Pp1P3/2P2nb1/P4P1N/3PN1PP/1RBQKB1R w - - 7 25,633
r3kbr1/ppq2p2/P6p/2p1P3/2P3b1/P4P1N/3PN1nP/1RBQKB1R w - - 0 26,484
r3kbr1/ppq2p2/P6p/2p1P3/2P3b1/P4P1N/3PN1BP/1RBQK2R b - - 0 26,-537
r4br1/ppq1kp2/P6p/2p1P3/2P3b1/P4P1N/3PN1BP/1RBQK2R w - - 1 27,782
r4br1/pR1qkp2/P6p/2p1P3/2P3P1/P6N/3PN1BP/2BQK2R b - - 0 28,-998
r4br1/p2qk3/P4p1p/2p1P3/2P3P1/P6N/3PN1BP/1RBQK2R b - - 1 29,-774
r4b2/p3k1r1/P2q1p1p/2p1P3/2P2NP1/P6N/3P2BP/1RBQK2R w - - 4 31,1102
r4b2/p3k1r1/P2q1p1p/2p1P3/2P2NP1/P6N/2QP2BP/1RB1K2R b - - 5 31,-909
r4b2/p3k2r/P2q1p1p/2p1P3/2P2NP1/P6N/2QP1KBP/1RB4R b - - 7 32,-896
r2q1b2/p3k2r/P4p1p/2p1P3/2P2NP1/P6N/2QP1KBP/1RB4R w - - 8 33,9994
r2q1b2/p4k1r/P4p1p/2p1P3/P1P2NP1/7N/2QP1KBP/1RB4R w - - 1 34,9995
r2q1bk1/p6r/P4pQp/2p1P3/P1P2NP1/7N/1B1P1KBP/1R5R b - - 4 35,-874
r5k1/p5br/Pq5p/2p1PP2/P1P1QN2/7N/1B1P1KBP/1R5R w - - 1 38,1163
r5k1/p5br/Pq5p/2p1PP2/P1PQ1N2/7N/1B1P1KBP/1R5R b - - 2 38,-750
r5k1/p5br/Pq5p/4PP2/P1Pp1N2/7N/1B1P1KBP/1R5R w - - 0 39,789
r6k/p5br/Pq5p/4PP2/P1Pp1N2/7N/1B1P1K1P/1R3B1R w - - 2 40,461
r6k/p1q3br/P6p/4PP2/PBPp1N2/7N/3P1K1P/1R3B1R b - - 5 41,-319
r6k/p5br/P1q4p/4PP2/PBPp1N2/7N/3P1K1P/1R3B1R w - - 6 42,888
2r4k/p3B1br/P1q2P2/4P2p/P1Pp1N2/7N/3P3P/1R3BKR b - - 2 44,-264
1R2r2k/p3B1br/P4P2/4P2p/P1Pp1N2/7N/3P3P/5B1K b - - 2 46,-567
1R2rb1k/p3B2r/P4P2/4P2p/P1Pp1N2/7N/3P2BP/7K b - - 4 47,-906
1R2rb1k/p3B2r/P4P2/4P2p/P1P2N2/3p3N/3P2BP/7K w - - 0 48,1168
1R2r2k/p3B1br/P4P2/4P2p/P1P2N2/3p3N/3P3P/5B1K w - - 2 49,9998
3Rr2k/p3B1br/P4P2/4P2p/P1P2N2/3p3N/3P3P/5B1K b - - 3 49,-811
4r2k/p3B1b1/P4P1r/4P2p/P1PR1N2/3p3N/3P3P/5B1K b - - 5 50,-807
4r1k1/p3B1b1/P4P1r/4P2p/P1PR1N2/3p3N/3P3P/5B1K w - - 6 51,874
4r1k1/p3B1b1/P4P1r/3NP3/P1PR3p/3p3N/3P3P/5B1K w - - 0 52,859
4r1k1/p3B1b1/P4P1r/3NP3/P1P4p/3R3N/3P3P/5B1K b - - 0 52,-841
4r2k/p3B1b1/P4P1r/4P3/P1P2N1p/3R3N/3P3P/5B1K b - - 2 53,-815
4r3/p3B1bk/P4P1r/4P3/P1P2N1p/3R3N/3P3P/5B1K w - - 3 54,922
3Br3/p5bk/P4P1r/4P3/P1P2N1p/3R3N/3P3P/5B1K b - - 4 54,-838
3Br3/p5bk/P4Pr1/4P3/P1P2N1p/3R3N/3P3P/5B1K w - - 5 55,875
3Br2k/p5b1/P4Pr1/4P3/P1P2N1p/3R3N/3PB2P/7K w - - 7 56,930
3Br3/p5bk/P1R2Pr1/4P3/P1P2NBp/7N/3P3P/7K w - - 13 59,915
3Br3/p4Pbk/P1R4r/4P3/P1P2N1p/7N/3P3P/3B3K b - - 2 60,-742
rnbqkb1r/ppppnp1p/8/4p1p1/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 1 4,182
rnbqkb1r/pp1pnp1p/8/2p1p1p1/3P4/2P4N/PP2PPPP/RNBQKB1R w KQkq - 0 5,144
rnbqkb1r/pp1pnp1p/8/2p1p1p1/1P1P4/2P4N/P3PPPP/RNBQKB1R b KQkq - 0 5,112
rnbqkb1r/pp1pnp1p/8/4p1p1/1p1P4/2P4N/P3PPPP/RNBQKB1R w KQkq - 0 6,-16
rnbqkb1r/pp1pnp1p/8/4p1p1/1p1P4/N1P4N/P3PPPP/R1BQKB1R b KQkq - 1 6,261
rnbqkb1r/p2pnp1p/1p6/4p1p1/1P1P4/N6N/P3PPPP/R1BQKB1R b KQkq - 0 7,96
rnbqkb1r/3pnp1p/1p6/p3p1p1/1P1P4/N6N/P3PPPP/R1BQKB1R w KQkq - 0 8,103
rnbqk1nr/3p1pb1/1p6/p3P1Np/1P3P2/N7/P3P1PP/R1BQKB1R w KQkq - 0 11,500
rnbqk1nr/3p1pb1/1p6/p3P1Np/1P3P2/N3B3/P3P1PP/R2QKB1R b KQkq - 1 11,-351
rnb1kbnr/3pqp2/1p6/p3P1Np/1P1Q1P2/N3B3/P3P1PP/R3KB1R w KQkq - 4 13,453
rnb1k1nr/3pqp2/1p5b/p3P1Np/1P1Q1P2/N3B3/P3P1PP/3RKB1R w Kkq - 6 14,487
1nb1k1nr/r2pqN2/1p5b/p3P2p/1P1Q1P2/N3B3/P3P1PP/3RKB1R w Kk - 1 15,687
1nb1k1nr/r2pq3/1p1N3b/p3P2p/1P1Q1P2/N3B3/P3P1PP/3RKB1R b Kk - 2 15,-722
1nbk2nr/r2pq3/1p1N3b/p3P2p/1P1Q1P2/N3B3/P2RP1PP/4KB1R b K - 4 16,-783
1nbk2nr/r2p2q1/1p1N3b/p3P2p/1P1Q1P2/N3B3/P2RP1PP/4KB1R w K - 5 17,839
1nbk2nr/r2p2q1/1p1N3b/p3P2p/1P1Q1P2/4B3/P2RP1PP/1N2KB1R b K - 6 17,-665
1nbk2nr/r2p4/1p1N3b/p3P2p/1P1Q1Pq1/4B3/P2RP1PP/1N2KB1R w K - 7 18,717
1nbk3r/r2p4/1p3nqb/p3PN1p/1P1Q1P2/4B3/P3P1PP/1N1RKB1R w K - 11 20,626
1nbk3r/r2p4/1p3nqb/p3PN1p/1P1Q1P2/2N1B3/P3P1PP/3RKB1R b K - 12 20,-436
1nbk3r/r2p4/1p3n1b/p3PN1p/1P1Q1P2/2N1B3/P3P1qP/3RKB1R w K - 0 21,1158
1nbk3r/r2p4/1p3n1b/pN2PN1p/1P1Q1P2/4B3/P3P1qP/3RKB1R b K - 1 21,-833
1nbk3r/r2p4/1p3n1b/pN2PN1p/1P1QqP2/4B3/P3P2P/3RKB1R w K - 2 22,9996
1nbk3r/r2p4/1p3n1b/pN2PN1p/1P2qP2/4B3/PQ2P2P/3RKB1R b K - 3 22,-586
1nbk3r/r2p4/1p5b/pN2PN1p/1P1QnP2/4Bq2/P3P2P/3RKB1R w K - 6 24,1028
1nbk3r/r2pN3/1p5b/pN2P2p/1P1QnP2/4Bq2/P3P2P/3RKB1R b K - 7 24,-496
1nbk3r/2rpN3/1p5b/pN2P2p/1P1QnP2/4Bq2/P3P2P/3RKB1R w K - 8 25,884
1nbk3r/2rpN3/1p5b/pN2P2p/1P1QnP2/4Bq2/P3P2P/R3KB1R b K - 9 25,-203
1nbk3r/2rpN3/1p5b/pN2P2p/1P1QnP2/4B3/P3P2P/R3Kq1R w K - 0 26,712
1nbk3r/3pN3/1p5b/pN2P2p/1P1QnP2/4B3/P1r1P2P/R4K1R w - - 1 27,834
1nbk3r/3pN3/1p5b/1N2P2p/1p2nP2/4B3/P1r1P2P/R2Q1K1R w - - 0 28,823
1nbk3r/3pN3/1p5b/1N2P2p/1p2nP2/8/P1r1P2P/R2Q1KBR b - - 1 28,-491
1nb1k2r/3pN3/1p5b/1N2P2p/1p3P2/2n5/P1r1P2P/R3QKBR w - - 4 30,599
1nb2k1r/3pN3/1p5b/1N2PP1p/1p6/2n5/P1r1P2P/R3QKBR w - - 1 31,523
1nb2k1r/3pN3/1p6/1N2PP1p/1p6/P1n5/2rbP2P/R3QKBR w - - 1 32,647
1nb2k1r/3pN3/1p6/1N1nPP1p/1p6/P7/2rbP2P/R2Q1KBR w - - 3 33,775
1nb2k1r/2npN3/1p2P3/1N3P1p/1p6/P7/2rbP2P/R2Q1KBR w - - 1 34,818
2b2k1r/2npN3/np2P3/5P1p/1p1N4/P7/2rbP2P/R2Q1KBR w - - 3 35,799
2b2k1r/2npN3/np2P3/5P1p/1p6/P4N2/2rbP2P/R2Q1KBR b - - 4 35,-603
2b2k1r/2npN3/np2P2b/5P1p/1p6/P4N2/2r1P2P/R2Q1KBR w - - 5 36,824
5k1r/1bnp4/npN1P2b/5P1p/1p1N4/P7/2r1P2P/R2Q1KBR b - - 8 37,-468
4kr2/1bnpN3/np2P2b/5P1p/3N4/Pp6/2Q1P2P/R4KBR w - - 2 40,632
5r2/1bnpk3/np2P2b/5P1p/8/PN6/2Q1P2P/R4KBR w - - 0 41,549
5r2/1bnpk3/nB2P2b/5P1p/8/PN6/2Q1P2P/R4K1R b - - 0 41,-591
8/1bnpk3/1B2Pr1b/5P1p/1n6/PN6/2Q1P2P/2R2K1R w - - 3 43,1195
4k3/1bnp4/4Pr1b/2B2P1p/1n6/PN6/2Q1P2P/2R2K1R w - - 5 44,724
4k3/1bnp4/4Pr1b/2B2P1p/1n6/PN6/2Q1P2P/R4K1R b - - 6 44,253
b3k3/2np4/4Pr1b/2B2P1p/1n6/PN6/2Q1P2P/4RK1R b - - 8 45,197
b2k4/2np4/4P2b/5r1p/1n6/PN6/2QBP2P/4RK1R w - - 0 48,780
b2k4/2np4/4P2b/7p/1n6/PN6/2QBPr1P/R5KR b - - 3 49,144
b2k4/2np4/4P2b/7p/1n3r2/PN6/1Q1BP2P/R5KR b - - 5 50,-461
3k4/2np4/2b1P2b/7p/1n3r2/PN6/1Q1BP2P/R5KR w - - 6 51,780
3k4/2np4/2b1P2b/4Q2p/1n3r2/PN6/3BP2P/R5KR b - - 7 51,-530
3k4/2np4/2b1P2b/4Qr1p/1n6/PN6/3BP2P/R5KR w - - 8 52,726
3k4/2np4/2b1P2b/4Q2p/1B6/PN5P/4P3/R4rKR w - - 1 54,906
b2k4/2np4/4P2b/4Q2p/1B6/PN5P/4P2K/R4r1R w - - 3 55,1026
b2k4/2np4/4P2b/5Q1p/1B6/PN5P/4P2K/R4r1R b - - 4 55,-200
3k4/2np4/4P2b/3b1Q1p/1B6/PN5P/4P2K/2R2r1R b - - 6 56,-339
3k4/3p4/4P1Qb/1n1b3p/1B6/PN5P/4P2K/2R2r1R b - - 8 57,-326
3k4/3p4/4P1Qb/1n5p/1B6/PN3b1P/4P2K/2R2r1R w - - 9 58,9999
b2k4/3p4/4P1Qb/1n5p/1B5P/PN6/4P2K/2R2r1R w - - 1 59,9999
b2k4/3p4/4P1Qb/1n5p/1B5P/PN6/4P2K/1R3r1R b - - 2 59,-684
3k4/3p4/4P1Qb/1n1b3p/1B5P/PN6/4P2K/1R3r1R w - - 3 60,1038
r1bqkbnr/pppp1ppp/2n1p3/8/1P6/5P2/P1PPP1PP/RNBQKBNR w KQkq - 0 5,-59
r1bqkbnr/pppp1ppp/2n1p3/8/PP6/5P2/2PPP1PP/RNBQKBNR b KQkq - 0 5,194
r1bqk1nr/pppp1ppp/2n1p3/8/Pb6/5P2/2PPP1PP/RNBQKBNR w KQkq - 0 6,-192
r1bq1knr/pppp1ppp/2n1p3/8/Pb6/5P1P/2PPP1P1/RNBQKBNR w KQ - 1 7,-200
r1bq1knr/pppp1ppp/2n1p3/8/PbP5/5P1P/3PP1P1/RNBQKBNR b KQ - 0 7,9998
r1bq1knr/pppp1ppp/4p3/8/PbPn4/5P1P/3PP1P1/RNBQKBNR w KQ - 1 8,-186
r1bq1knr/pppp1ppp/4p3/8/PbPn4/4PP1P/3P2P1/RNBQKBNR b KQ - 0 8,9998
r1bq1knr/pp1p1ppp/4p3/2p5/PbPn4/4PP1P/3PQ1P1/RNB1KBNR b KQ - 1 9,643
r1bq1knr/1p1p1ppp/4p3/p1p5/PbPn4/4PP1P/3PQ1P1/RNB1KBNR w KQ - 0 10,224
r1bq1knr/1p1p1ppp/4p3/pnp5/PbP5/4PP1P/1B1PQ1P1/RN2KBNR w KQ - 2 11,328
r1bq1knr/1p1p1ppp/4p3/pnp5/P1P5/b2PPP1P/1B2Q1PR/RN2KBN1 b Q - 0 12,101
r1bq1knr/1p3ppp/3pp3/pnp5/P1P5/b2PPP1P/1B2Q1PR/RN2KBN1 w Q - 0 13,479
r1bq1knr/1p3ppp/3pp3/pnp5/P1P5/B2PPP1P/4Q1PR/RN2KBN1 b Q - 0 13,-352
r1bqk1nr/1p3ppp/3pp3/p1p5/P1PP3P/n3PP2/4Q1PR/RN2KBN1 b Q - 0 15,174
r1bq2nr/1p1k1pp1/3pp2p/p1p4P/P1PP4/n3PP2/4Q1PR/RN2KBN1 w Q - 1 17,423
r1b1q1nr/1p2kpp1/3pp2p/p1p4P/P1PP4/n3PP2/1Q1N2PR/R3KBN1 w Q - 5 19,504
r1b1q1n1/1p2kppr/1Q1pp2p/p1p4P/P1PP4/n3PP2/3N2PR/R3KBN1 w Q - 7 20,479
r1b1q1n1/1p3ppr/3kp2p/p1p4P/P1PP4/n3PP2/6PR/RN2KBN1 b Q - 1 21,796
r1b3n1/1p2qppr/3kp2p/p1p4P/P1PP4/n3PP2/6PR/RN2KBN1 w Q - 2 22,-489
2b3n1/rp2qppr/3kp2p/p1p4P/P1PP4/n3PP2/3N2PR/R3KBN1 w Q - 4 23,-549
2b3n1/rp2qppr/3kp2p/p1p4P/P1PP4/n3PP2/3N2PR/1R2KBN1 b - - 5 23,735
2b3n1/rpq2ppr/3kp2p/p1p4P/P1PP4/n3PP2/3N2PR/1R2KBN1 w - - 6 24,-659
2b3n1/rpq3pr/3kp2p/p1pP1p1P/P1P4R/n3PP2/3N2P1/1R2KBN1 b - - 0 25,637
2b3n1/rpq1k1pr/4p2p/p1pP1p1P/P1P4R/n3PP2/3N2P1/1R2KBN1 w - - 1 26,-647
2b3n1/rp2k1pr/3q3p/p1pPpp1P/P1P5/n3PP1R/3NK1P1/3R1BN1 b - - 3 28,757
2b3n1/rp2k1pr/5q1p/p1pPpp1P/P1P5/n3PP1R/3NK1P1/3R1BN1 w - - 4 29,-640
2b3n1/rp2k1pr/5q1p/p1pPpp1P/P1P1N3/n3PP1R/4K1P1/3R1BN1 b - - 5 29,750
6n1/r3k1pr/b4q1p/pppPpp1P/P1P1N3/n3PP1R/3K2P1/3R1BN1 b - - 3 31,677
6n1/2r1k1pr/b4q1p/pppPpp1P/P1P1N3/n3PP1R/3K2P1/3R1BN1 w - - 4 32,-96
6n1/2r1k1pr/b4q1p/pppPpp1P/P1P5/n3PP1R/3K1NP1/3R1BN1 b - - 5 32,711
4k1n1/2r3pr/b4q1p/pppPpp1P/P1P5/n2NPP1R/3K2P1/3R1BN1 b - - 7 33,822
2b1k1n1/2r3pr/2q4p/pppPpp1P/P1P4R/n2NPP2/3K2P1/3R1BN1 w - - 10 35,103
2b1k1n1/2r3pr/1q5p/pPpPpp1P/P6R/n2NPP2/3K2P1/3R1BN1 w - - 1 36,-550
2b1k1n1/2r3pr/1q5p/pPpPpp1P/P6R/n2NPP2/3K2P1/2R2BN1 b - - 2 36,687
2b1k1n1/1qr3pr/7p/pPpPpp1P/P6R/n2NPP2/3K2P1/2R2BN1 w - - 3 37,-581
2b1k1n1/1qr3pr/7p/pPpPpp1P/P6R/3NPP2/2nKB1P1/2R3N1 w - - 5 38,-376
2b1k1n1/1qr3pr/7p/pPpPpp1P/P4R2/3NPP2/2nKB1P1/2R3N1 b - - 6 38,668
2b1k3/1qr1n1pr/7p/pPpPpp1P/P4R2/3NPP2/2n1B1P1/2RK2N1 b - - 8 39,800
2b1k3/1qr3pr/7p/pPpnpp1P/P4R2/3NPP2/2n1B1P1/2RK2N1 w - - 0 40,-725
2b1k3/1q3rpr/7p/pPpnpp1P/P4R2/3NPP2/2K3P1/2RB2N1 b - - 2 41,627
5k2/1q3rpr/4b2p/pPpnpp1P/P2R4/3NPP2/2K3P1/2RB2N1 w - - 5 43,-386
5k2/1q3rpr/4b2p/pPpnpp1P/P2R4/1K1NPP2/6P1/2RB2N1 b - - 6 43,529
5k2/1q3rpr/1n2b2p/pP2pp1P/P1RR4/1K1NPP2/6P1/3B2N1 w - - 1 45,-533
5k2/1q3rpr/1n2b2p/pP2pp1P/P1R3R1/1K1NPP2/6P1/3B2N1 b - - 2 45,751
6k1/1q3rpr/1n2b2p/pP2pp1P/P1R3R1/1K1NPP2/6P1/3B2N1 w - - 3 46,-599
6k1/5rpr/qn2b2p/pP2pp1P/P1R1P1R1/1K1N1P2/6P1/3B2N1 w - - 1 47,-452
6k1/5rpr/qn2b2p/pPN1pp1P/P1R1P1R1/1K3P2/6P1/3B2N1 b - - 2 47,713
6k1/5rpr/q3b1Rp/pPNnpp1P/P1R1P3/1K3P2/6P1/3B2N1 b - - 4 48,81
6k1/5rpr/4R2p/pqN1pp1P/PnR1P3/1K3P2/6P1/3B2N1 w - - 0 50,658
6k1/5rpr/4R2p/pPN1pp1P/1nR1P3/1K3P2/6P1/3B2N1 b - - 0 50,-711
6k1/5rpr/n3R2p/pPN1pp1P/2R1P3/1K3P2/6P1/3B2N1 w - - 1 51,880
6k1/6pr/N4r1R/pP2pp1P/2R1P3/1K3P2/6P1/3B2N1 b - - 0 52,-624
6k1/7r/N4rpR/pP2pp1P/3RP3/1K3P2/6P1/3B2N1 b - - 1 53,-556
6k1/5r2/N4rpR/pP2pp1P/3RP3/1K3P2/6P1/3B2N1 w - - 2 54,781
6k1/5r2/N4rpR/pP2pp1P/1R2P3/1K3P2/6P1/3B2N1 b - - 3 54,-631
6k1/2r5/N4rpR/pP2pp1P/1R2P3/1K3P2/6P1/3B2N1 w - - 4 55,783
6k1/4r3/N4rPR/pP2pp2/1R2P3/5P2/1K4P1/3B2N1 b - - 2 56,-744
6k1/2r5/N4rPR/pP2pp2/1R2P3/5P2/1K4P1/3B2N1 w - - 3 57,828
5rk1/2r5/N5PR/pP2pp2/R3P3/5PP1/1K6/3B2N1 b - - 2 58,-752
6k1/5r2/N5P1/pP2pp2/R3P2R/5PP1/1Kr5/3B2N1 w - - 5 60,955
6k1/5r2/N5P1/pP2pp2/R3P2R/5PP1/2r5/1K1B2N1 b - - 6 60,-747
rnb1kb1r/pppp1ppp/4pq1n/6N1/1P6/8/PBPPPPPP/RN1QKB1R b KQkq - 5 4,448
r1b1kb1r/pppp1ppp/n3pq1n/6N1/1P6/8/PBPPPPPP/RN1QKB1R w KQkq - 6 5,543
r1b1k2r/pppp1ppp/n2bpq1n/8/1P2N3/8/PBPPPPPP/RN1QKB1R w KQkq - 8 6,641
r1b2rk1/p1pp1ppp/np1bpq1n/8/1P1PN3/8/P1P1PPPP/RNBQKB1R w KQ - 2 8,667
1rb2rk1/p1pp1ppp/np1bpq1n/2N5/1P1P4/8/P1P1PPPP/RNBQKB1R w KQ - 4 9,-41
1rb2rk1/p1pp1ppp/np1bpq1n/2N5/1P1P1P2/8/P1P1P1PP/RNBQKB1R b KQ - 0 9,471
1rb2rk1/p1pN1ppp/np3q1n/4p3/1b1P1P2/8/P1PBP1PP/RN1QKB1R b KQ - 1 11,460
1rb2r1k/p1pN1ppp/np3q1n/4p3/1b1P1P2/8/P1PBP1PP/RN1QKB1R w KQ - 2 12,557
1rb2r1k/p1pN1ppp/np3q1n/4P3/1b3P2/8/P1PBP1PP/RN1QKB1R b KQ - 0 12,237
1rb2r1k/p1pN1ppp/1p3q1n/4P3/1b3P2/Pn6/2PBP1PP/RN1QKB1R w KQ - 1 14,663
1rb2r1k/p1p2ppp/1N3q1n/4P3/1b3P2/Pn6/2PBP1PP/RN1QKB1R b KQ - 0 14,313
1r1r3k/p4ppp/b4q1n/1p2PP2/1b6/Pn6/2P1PKPP/RNBQ1B1R w - - 1 18,-327
1r1r3k/p4ppp/b4q1n/1p2PP2/1b6/Pn6/1BP1PKPP/RN1Q1B1R b - - 2 18,976
1r1r2k1/p4ppp/b4q1n/1p2PP2/1b6/Pn6/1BP1PKPP/RN1Q1B1R w - - 3 19,-254
1r1r2k1/p4ppp/b4q1n/1p2PP2/8/PnbQ4/1BP1PKPP/RN3B1R w - - 5 20,-12
1r1r2k1/p4ppp/b6n/1p2PP2/7q/PnbQK3/1BP1P1P1/RN3B1R b - - 1 21,9998
1r1r1k2/p4ppp/b6n/1p2PP2/7q/PnbQK3/1BP1P1P1/RN3B1R w - - 2 22,-353
1r3k2/p4ppp/b2rP2n/1p3P2/7q/Pnb1K3/1BP1P1P1/RN3B1R b - - 0 23,9998
1r3k2/p4ppp/b2rP2n/1p3P2/q7/Pnb1K3/1BP1P1P1/RN3B1R w - - 1 24,-881
1r3k2/p4ppp/b2rP2n/1p3P2/q7/Pnb5/1BP1PKP1/RN3B1R b - - 2 24,9997
1r3k2/p4ppp/b2rP2n/1p3P2/q7/P1b5/1BPnPKP1/RN3B1R w - - 3 25,-874
1r3k2/p4ppp/b2rP2n/1p3P2/q7/P1b3K1/1BPnP1P1/RN3B1R b - - 4 25,9992
4rk2/p4ppp/b2rPP1n/1p6/q7/P1b5/1BPnPKP1/RN3B1R b - - 2 27,9997
4rk2/p2r1ppp/b3PP1n/1p6/q7/P1b5/1BPnPKP1/RN3B1R w - - 3 28,-617
4rk2/p2r1ppp/b3PP1n/1p6/q7/P1b1P3/1BPn1KP1/RN3B1R b - - 0 28,691
4rk2/p2r1ppp/b3PP1n/1p6/q7/Pnb1P3/1BP2KP1/RN3B1R w - - 1 29,-384
4rk2/p2r1ppp/b3PP1n/bp6/q7/Pn2P3/1BP2KPR/RN3B2 w - - 3 30,-321
4rk2/p2r2pB/b3pP1n/bp6/q7/Pn2P3/1BP2KPR/RN6 b - - 0 31,870
4rk2/p2r1npB/b3pP2/bp6/q7/Pn2P3/1BP2KPR/RN6 w - - 1 32,-500
4rk2/p2r1np1/b3pP2/bp3B2/q7/Pn2P3/1BP2KPR/RN6 b - - 2 32,636
r4k2/p2r1np1/b3pP2/bp3B2/q7/Pn2P3/1BP2KPR/RN6 w - - 3 33,-512
r4k2/p2r2p1/b1n1pP2/bp3Bn1/q6R/P3P1K1/1BP3P1/RN6 w - - 9 36,-596
r4k2/p2r2p1/b4P2/bp2p1n1/q2nP2R/P5KB/1BP3P1/RN6 w - - 1 38,-552
r4k2/p2r2p1/b4P2/bp2p1n1/q3P2R/Pn5B/1BP3PK/RN6 w - - 3 39,-403
r4k2/p2r2p1/b4P2/bp2p1n1/q3P2R/PnN4B/1BP3PK/R7 b - - 4 39,394
r4k2/p2r2pn/b4P2/bp2p3/q3P2R/PnN4B/1BP3PK/R7 w - - 5 40,-66
r4k2/p2r1Ppn/b7/bp2p3/q3P2R/PnN4B/1BP3PK/R7 b - - 0 40,425
r4k2/p2r1P1n/b5p1/bp2p3/q3P2R/Pn5B/1BP1N1PK/R7 b - - 1 41,381
r4k2/p4r1n/b5p1/bp2p3/2qnP1BR/P1P5/1B2N1PK/R7 w - - 1 44,-525
r1b5/p3kr1n/6pR/bp2p3/2qnP1B1/P1P5/1B4PK/R5N1 w - - 5 46,-657
r1b5/p3kr1n/7R/bp2pBp1/2qnP3/P1P5/1B4PK/R5N1 w - - 0 47,-577
1rb5/p3kr1n/3R4/bp2pBp1/2qnP3/P1P5/1B4PK/R5N1 w - - 2 48,-663
1rb5/p2Bkr1n/3R4/bp2p1p1/2qnP3/P1P5/1B4PK/R5N1 b - - 3 48,775
1rb5/p2Bkr1n/4R3/bp2p1p1/1q1nP3/P1P5/1B4PK/R5N1 b - - 5 49,704
1rb5/p4r1n/4k3/bp2p1p1/1P1nP3/P1B5/6PK/R5N1 b - - 1 51,830
1rb5/p4r1n/4k3/bp2p1p1/1P2P3/P1B5/4n1PK/3R2N1 b - - 3 52,859
1rbb4/p4r1n/4k3/1p2p1p1/1P2P3/P1B5/4n1PK/3R2N1 w - - 4 53,-671
1rbb4/p4r1n/4k3/1p2p1p1/1P1RP3/P1B5/4n1PK/6N1 b - - 5 53,914
1rb5/p1b2r1n/4k3/1p2p1p1/1P1RP3/P1B5/4n1PK/6N1 w - - 6 54,-849
1rb5/p1b2r1n/4k3/1p2p1p1/1PR1Pn2/P1B5/6PK/6N1 w - - 8 55,-776
1rb5/p6n/4kr2/1p2p1p1/1PR1Pn2/P1B5/6PK/6N1 b - - 2 56,835
1rb2n2/p1R5/4kr2/1p2p1p1/1P2P3/P1B5/6nK/6N1 w - - 2 58,-519
1rb2n2/p3R3/4kr2/1p2p1p1/1P2P3/P1B5/6nK/6N1 b - - 3 58,775
2b2n2/p1R5/1r1k1r2/1p2p1p1/1P2P3/P1B5/6nK/6N1 w - - 6 60,-507
rnbqkbnr/1ppppp2/p5p1/7p/8/N5PB/PPPPPP1P/R1BQK1NR w KQkq - 0 4,13
rnbqkbnr/1pppp3/p4pp1/7p/8/N1P3PB/PP1PPP1P/R1BQK1NR w KQkq - 0 5,85
rnbqkbnr/1pppp3/p5p1/5p1p/4P1B1/N1P3P1/PP1P1P1P/R1BQK1NR b KQkq - 1 6,469
rnbqkbnr/1pppp3/p5p1/7p/4PpB1/N1P3P1/PP1P1P1P/R1BQK1NR w KQkq - 0 7,116
rnbqkbnr/1pppp3/4B1p1/p6p/4Pp2/N1P3P1/PP1P1P1P/R1BQK1NR w KQkq - 0 8,171
rnbqkbnr/2ppp3/1p2B1p1/p6p/1P2Pp2/N1P2PP1/P2P3P/R1BQK1NR b KQkq - 0 9,320
r1bqkbnr/4p3/1pn1B1p1/pPpp3p/4Pp2/N1P2PP1/P2P1K1P/R1BQ2NR w kq - 1 12,359
r1bqkbnr/4p3/1pn3p1/pPpp1B1p/4Pp2/N1P2PP1/P2P1K1P/R1BQ2NR b kq - 2 12,198
2bqkbnr/4p3/rpn3p1/pPppPB1p/5p2/N1P2PP1/P2P1K1P/R1BQ2NR b k - 0 13,-40
r1bqkbnr/4p3/1pn5/pPppP1pp/2N2p2/2P2PPB/P2P1K1P/R1BQ2NR b k - 3 15,132
r1bqkbnr/4p3/1pn5/pPppP1pp/2N5/2P2PpB/P2P1K1P/R1BQ2NR w k - 0 16,27
r1bqkbnr/4p3/1pn5/pPppP1pp/2N5/2P2PpB/P2P2KP/R1BQ2NR b k - 1 16,254
r3kb1r/3qp3/bpn2n2/pPppP1pp/P1N5/2P2PpB/3PN1KP/R1BQ3R w k - 1 19,516
r3kb1r/3q4/bpn2P2/pPppp1pp/P1N5/2P2PpB/3PN1KP/R1BQ3R w k - 0 20,646
r3kb1r/3q4/bpn2P2/pPppp1pp/P1N5/2P2PpB/3PN1KP/1RBQ3R b k - 1 20,-200
r3kb1r/3q4/bpn2P2/pPpp2pp/P1N1p3/2P2PpB/3PN1KP/1RB3QR b k - 1 21,65
r3kb1r/3qn3/bp3P2/pPpp2pp/P1N1p3/B1P2PpB/3PN1KP/1R4QR b k - 3 22,13
r1n1kb1r/5q2/bp3P2/pPpp2pp/P1N1p3/2P2PpB/1B1PN1KP/1R4QR w k - 6 24,237
