fen,cp
r2n2nr/p1bkp2B/5p1q/Bp1p1b2/1PQ5/2P3P1/P3NNRp/R4K2 b - - 5 36,615
1rkn2nr/p1b1p2B/5p1q/Bp1p4/1P4P1/2Pb4/P3NNRQ/R4K2 b - - 0 39,566
1rkn2nr/p1b1p2B/5p2/Bp1p4/1P4P1/2Pb4/P3NNRQ/R1q2K2 w - - 1 40,345
1rkn2nr/p1b1p2B/5p2/Bp1p4/1P4P1/2Pb4/P3NNRQ/2R2K2 b - - 0 40,-322
1r1n2nr/pkb1p2B/5p2/Bp1p4/1P4P1/2Pb4/P3NNRQ/2R2K2 w - - 1 41,866
1r1n2nr/pkb1p2B/5p2/Bp1p4/1P4P1/2Pb4/P3NNRQ/2R3K1 b - - 2 41,-36
1r1n2nr/pkb1p2B/5p2/Bp1p1b2/1P4P1/2P5/P3NNRQ/2R3K1 w - - 3 42,899
1r1n2nr/pkb1p2B/3Q1p2/Bp1p1b2/1P4P1/2P5/P3NNR1/2R3K1 b - - 4 42,-252
2rn2nr/pk2p2B/1b1Q1p2/Bp1p1bP1/1P6/2P5/P3NNR1/1R4K1 b - - 2 44,-408
2rn2nr/1k2p2B/pb1Qbp2/Bp1p2P1/1P1N4/2P5/P4NR1/1R4K1 w - - 0 46,936
2rn2nr/1k2p3/pb1QbpB1/Bp1p2P1/1P1N4/2P5/P4NR1/1R4K1 b - - 1 46,-25
2rn2nr/k3p3/pb1QbpB1/Bp1p2P1/1P1N4/2P5/P4NR1/1R4K1 w - - 2 47,984
2rn2nr/k3p3/pb2QpB1/Bp1p2P1/1P1N4/2P5/P4NR1/1R4K1 b - - 0 47,-559
3n2nr/k3p3/pb2rpB1/Bp1p2P1/1P1N4/2P5/P4NR1/1R2Q1K1 w - - 3 49,826
3n3r/k3p3/pb2rpBn/Bp1p2P1/1P1N4/2P5/P4NR1/3RQ1K1 w - - 5 50,940
3n3r/k3p3/pb2rpBn/Bp1p2P1/1P1N4/2P5/P4N1R/3RQ1K1 b - - 6 50,-750
3n3r/k1b1p3/p3rpBn/Bp1p2P1/1P1N4/2P5/P4N1R/3RQ1K1 w - - 7 51,897
3n3r/k1b1p3/p3NpBn/Bp1p2P1/1P6/2P5/P4N1R/3RQ1K1 b - - 0 51,-831
3n1r2/k1b1p3/p3NpBn/Bp1p2P1/1P6/2P5/P4N1R/3RQ1K1 w - - 1 52,1126
3n1r2/k3pB2/p4p1n/Bp1p2P1/1P1N4/2P3b1/P4N1R/3RQ1K1 b - - 4 53,-839
5r2/kn2pB2/p4p1n/Bp1p2P1/1P1N4/2P3b1/P4N1R/3RQ1K1 w - - 5 54,977
5r2/kn2pB2/p4p1n/Bp1p2P1/1P1N2N1/2P3b1/P6R/3RQ1K1 b - - 6 54,-784
6r1/knB1pB2/5p1n/1p1p2P1/1P4N1/P1P5/7R/3RQ1K1 b - - 0 57,-872
6r1/knB1pB2/5p2/1p1p1nP1/1P4N1/P1P5/7R/3RQK2 b - - 2 58,-898
6r1/k3pB2/5p2/np1pBnP1/1P4N1/P1P5/7R/3RQK2 b - - 4 59,-902
r7/k3pB2/5p2/np1pBnP1/1P4N1/P1P5/7R/3RQK2 w - - 5 60,988
r1bqkbnr/1pp1p3/p1np2p1/4Pp1p/Q1P2P2/N7/PP1P2PP/1RB1KBNR b Kkq - 3 7,164
r1bqkbnr/1pp1p3/p1np4/4Pppp/QPP2P2/N7/P2P2PP/1RB1KBNR b Kkq - 0 8,72
r2qkbnr/1pp1p3/p1npb3/4Pppp/QPP2P2/N7/P2P2PP/1RB1KBNR w Kkq - 1 9,107
r2q1bnr/1ppkp3/p1np4/3bPppp/QPP2PP1/N7/PR1PK2P/2B2BNR b - - 0 11,393
r2q1bnr/1ppkp3/p1np4/3bP1pp/QPP2Pp1/N6B/PR1PK2P/2B3NR b - - 1 12,569
r2qkbnr/1pp1p3/p1np4/3bP1pp/QPP2Pp1/N6B/PR1PK2P/2B3NR w - - 2 13,276
r2qkbnr/1pp1p3/p1nP4/3b2pp/QPP2Pp1/N6B/PR1PK2P/2B3NR b - - 0 13,557
r3kbnr/1ppq4/p2P4/3bp1pp/QnP2Pp1/N6B/PR1PN2P/2B1K2R w - - 0 16,-210
r4bnr/1ppk4/p2P4/2Pbp1pp/1n3Pp1/N6B/PR1PN2P/2B1K2R b - - 0 17,528
r4bnr/1pp5/p1kP4/2Pbp1pp/1n3Pp1/N6B/PR1PN2P/2B1K2R w - - 1 18,-204
r4bn1/1pp5/p1kP3r/2Pbp1pp/1n1P1Pp1/N6B/PR2N2P/2B1K2R w - - 1 19,-180
r4bn1/1ppP4/p1k4r/2Pbp1pp/1n1P1Pp1/N6B/PR2N2P/2B1K2R b - - 0 19,484
r4bn1/1ppP4/p1k4r/2Pb2pp/1n1PpPB1/N7/PR2N2P/2B1K2R b - - 0 20,424
5bn1/rppP4/p1k4r/2Pb2pp/1n1PpPB1/N7/PR2N2P/2B1K2R w - - 1 21,9999
5bn1/rppP4/p1k4r/2Pb2pp/1n1PpPB1/N7/PR2NK1P/2B4R b - - 2 21,83
3B1b2/rpp1n3/p1kr4/2PP2pp/1n2pPb1/N7/PR4KP/2B3NR b - - 0 25,142
3B1b2/rpp1n3/p1k5/2Pr2pp/1n2pPb1/N7/PR4KP/2B3NR w - - 0 26,-150
3B1b2/rpp1n3/p1k5/2Pr2pp/1n2pPb1/N7/PR5P/2B2KNR b - - 1 26,517
3B1b2/rpp1n3/pk6/2r3pp/1n2pPb1/N7/PR2N2P/2B2K1R w - - 2 28,53
3B1b2/rpp5/pk4n1/2r3pp/1n2pPb1/N7/PR2N1KP/2B4R w - - 4 29,29
3B4/rpp5/pk1b2n1/2r3pp/1n2pPb1/8/PR2N1KP/1NB4R w - - 6 30,-176
3B4/rpp5/pk1b2n1/4r1pp/1n2pPb1/8/PR4KP/1NB3NR w - - 8 31,254
8/rpp1B3/pk1b2n1/4r1pp/1n2pPb1/8/PR4KP/1NB3NR b - - 9 31,565
8/rpp1b3/pk4n1/4r1pp/1n2pPb1/8/PR4KP/1NB3NR w - - 0 32,-284
8/rpp1b3/pk4n1/4r1pp/1R2pPb1/8/P5KP/1NB3NR b - - 0 32,477
8/rpp1b3/p5n1/2k1r1pp/1R2pPb1/8/P5KP/1NB3NR w - - 1 33,-313
r4n2/1pp1b3/p7/2k1rbpp/3RpP2/5NK1/P2B3P/1N5R b - - 8 36,551
r7/1pp1b3/p5n1/2k1rbpp/3RpP2/5NK1/P2B3P/1N5R w - - 9 37,-87
r7/1pp1b3/p5n1/2k1rbpp/4pP2/3R1NK1/P2B3P/1N5R b - - 10 37,552
r7/1pp5/p2b2n1/2k1rbpp/4pP2/3R1NK1/P2B3P/1N5R w - - 11 38,128
r7/1pp1r3/p2b2n1/2k2bpp/4pP2/P2R1NK1/3B3P/1N5R w - - 1 39,-68
r7/1pp1r3/pk1b2n1/5bpp/4pP2/P2R1N2/3B2KP/1N5R w - - 3 40,-376
r7/1pp1r3/pk1b2n1/3R1bpp/4pP2/P4N2/3B2KP/1N5R b - - 4 40,752
7r/1pp1r3/pk1b2n1/3R1bpp/4pP2/P4N2/3B2KP/1N5R w - - 5 41,-383
7r/1pp1r3/pk1b2n1/3R1bpp/4pP2/P4N2/3B2KP/1N1R4 b - - 6 41,626
7r/1pp1r2b/pk1b4/3Rn1pp/4pP2/P4N1P/3B4/1N1R1K2 b - - 2 43,427
5r2/1pp1r2b/pk1b4/5Rpp/4pP2/P2n1N1P/3B4/1N1R1K2 w - - 5 45,-184
5rb1/1pp1r3/pk1b4/5Rpp/4pP2/P2n3P/3B4/1N1RNK2 w - - 7 46,119
5rb1/1pp5/pk1b4/R3rPpp/4p3/P2n3P/3B4/1N1RNK2 b - - 0 47,729
5rb1/1pp1b3/pk6/R3rPpp/4p3/P2n3P/3B4/1N1RNK2 w - - 1 48,-445
5rb1/1pp1b3/p7/k3rPpp/4pB2/P2n3P/8/1N1RNK2 b - - 1 49,925
5rb1/1pp5/p7/k3rPpp/1b2pB2/P2n3P/8/1N1RNK2 w - - 2 50,-468
5rb1/1pp5/p7/k3BPpp/1b2p3/P2n3P/8/1N1RNK2 b - - 0 50,554
5rb1/2p5/p7/kp2nPpp/1b2p3/P5BP/8/1N1RNK2 w - - 2 52,-38
5rb1/2p5/p7/kp2nPpp/1b2p3/P5BP/8/1N1RN1K1 b - - 3 52,419
6b1/2pR4/p7/kp2nrpp/1b2p3/P5BP/8/1N2N1K1 b - - 1 53,658
6b1/2pR4/p7/kp2n1pp/1b2p3/P4rBP/8/1N2N1K1 w - - 2 54,247
6b1/8/p3R1N1/kpp4p/4pBp1/b6P/8/1N3K2 b - - 1 60,67
rnbqkbnr/p2pppp1/1p6/2p3N1/2P1P1p1/8/PP1P1P1P/RNBQKB1R b KQkq - 0 5,286
rnbqkbnr/p3ppp1/1p1p4/2p3N1/2P1P1p1/8/PP1P1P1P/RNBQKB1R w KQkq - 0 6,-150
rnbqkbnr/p3pNp1/1p1p4/2p5/2P1P3/1Q4p1/PP1P1P1P/RNB1KB1R b KQkq - 1 7,282
rnbqkbnr/p3pN2/1p1p4/2p3p1/2P1P3/1Q4p1/PP1P1P1P/RNB1KB1R w KQkq - 0 8,420
r1bqkbn1/p2npN2/1p1p4/2p3p1/2P1P3/1Q1P4/PP2NPpr/R1B1KB1R w KQq - 0 11,25
r1bqkbn1/p2npN2/1p1p4/2p3p1/2P1P3/1Q1P4/PP2NPpr/R1B1KBR1 b Qq - 1 11,408
r1bqkbn1/p2npN2/1p1p4/2p3p1/2P1P3/1Q1P3r/PP2NPp1/R1B1KBR1 w Qq - 2 12,340
r1bqkbn1/p2npN2/1p1p4/2p3p1/2P1PB1r/1Q1P4/PP2NPp1/R3KBR1 w Qq - 4 13,353
r1bqkbn1/p2npN2/1p1p4/2p1B1p1/2P1P2r/1Q1P4/PP2NP2/R3KrR1 w Qq - 0 14,-439
r1bqkbn1/p2npN2/1p1p3r/2p1B1p1/2P1P3/1Q1P4/PP2NP2/R3KR2 w Qq - 1 15,11
r1bqkbn1/p2npN2/1p1p3r/2p1B1p1/2PPP3/1Q6/PP2NP2/R3KR2 b Qq - 0 15,399
r1bqkbn1/p2npN2/1p1p1r2/2p1B1p1/2PPP3/1Q6/PP2NP2/R3KR2 w Qq - 1 16,281
r1bqkbn1/3npr2/pp1p4/2p3p1/1PPPPB2/2Q5/P3NP2/R3KR2 b Qq - 1 18,572
r1bqkbn1/3npr2/pp6/2pp2p1/1PPPPB2/2Q5/P3NP2/R3KR2 w Qq - 0 19,-464
r1bqkbn1/3n1r2/pp2p3/2pp2p1/1PPPPB2/P6Q/4NP2/R3KR2 b Qq - 0 20,521
r1bqkbn1/3n1r2/pp6/2ppB1p1/1PPPP3/P6Q/4NP2/R3KR2 b Qq - 0 21,648
r1bqkbn1/4r3/pp6/2ppP1p1/1PP1P3/P5NQ/3K1P2/R4R2 b q - 0 24,786
r2qkbn1/4r3/pp2b3/2ppP1p1/1PP1P3/P5NQ/3K1P2/R4R2 w q - 1 25,-485
r2qkbn1/7r/pp2b3/2ppP1p1/PPP1P3/6NQ/3K1P2/2R2R2 w q - 1 27,-23
r3kbn1/3q3r/pp2b3/2ppP1p1/PPP1P3/6NQ/4KP2/2R2R2 w q - 3 28,-489
2r1kbn1/3q3r/pp2b3/2ppP1p1/PPP1P3/6N1/4KP2/2R2R1Q w - - 5 29,-547
2r1kb2/3q3r/pp2bn2/2ppP1p1/PPP1P3/6N1/4KP2/2R2RQ1 w - - 7 30,-459
2r1kb2/3q3r/pp2bn2/2pPP1p1/PP2P3/6N1/4KP2/2R2RQ1 b - - 0 30,463
2r1kb2/3q3r/pp2b3/2pnPNp1/PP2P3/8/4KP2/2R2RQ1 b - - 1 31,1059
2r1k3/3q3r/pp1bb3/2pnPNp1/PP2P3/8/4KP2/2R2RQ1 w - - 2 32,209
2r1k3/2nq3r/pp1bb3/2p1PNp1/PP2P3/8/4KP2/2R2RQ1 b - - 5 33,424
2rqk3/2n4r/pp1bb3/2p1PNp1/PP2P3/8/4KP2/2R2RQ1 w - - 6 34,6
2rqk3/2n4r/pp1bb3/2p1P1p1/PP2P2N/8/4KP2/2R2RQ1 b - - 7 34,571
2rqk3/2n4r/pp1bb3/4P1p1/PPp1P2N/8/4KP2/2R2RQ1 w - - 0 35,-403
2rqk3/2n4r/pp1bb3/4P1p1/PPp1P2N/8/4KP2/2RR2Q1 b - - 1 35,443
2rqk3/2n2r2/pp1bb3/4P1p1/PPp1P2N/4K3/5P2/2RR2Q1 b - - 3 36,393
2rqk3/2n3r1/pp1bb3/4P1p1/PPp1PP1N/4K3/8/2RR2Q1 b - - 0 37,727
2rqk3/2n2r2/pp2b3/P3b1p1/1Pp1PP1N/4K3/8/2RR3Q b - - 0 39,612
2r1k3/2n2r2/pp2b3/P3b1p1/1Pp1PP1N/4K3/3q4/2RR3Q w - - 1 40,-32
2r1k3/2n2r2/pp2b3/P3b1p1/1Pp1PP1N/5K2/3q4/2RR3Q b - - 2 40,9998
2r1k3/2n2r2/pp2b3/P5p1/1Pp1PP1N/2b2K2/3q4/2RR3Q w - - 3 41,-269
2r1k3/2n1r3/pp2b3/P5p1/1Pp1PP2/2b2K2/q5N1/2R3RQ w - - 7 43,-309
2r1k3/2n1r3/pp2b3/P5p1/1Pp1PP2/2b2K1Q/q5N1/2R3R1 b - - 8 43,879
2r1k3/2n1r3/pp2b3/P7/1Pp1PPQ1/2b2K2/6N1/1qR3R1 w - - 1 45,253
2r1k3/2n1r1Q1/pp2b3/P7/1qp1PP2/2b2K2/6N1/2R3R1 w - - 0 46,-329
2r1k3/2n1r2Q/pp2b3/P7/2p1PP2/1qb5/5KN1/2R3R1 b - - 3 47,1038
2r1k2b/2n1r2Q/pp2b3/P7/2p1PP2/1q6/5KN1/1R4R1 b - - 5 48,9994
2r1k2b/2n4r/pp2b3/P7/2p1PP2/1q6/5KN1/1R4R1 w - - 0 49,-713
2r4b/2nk3r/pp2b3/P7/2p1PP2/1q6/6N1/R3K1R1 b - - 3 50,9995
2r4b/2nk3r/pp2b3/P7/2p1PP2/8/1q4N1/R3KR2 b - - 5 51,9998
2r4b/2nk3r/p3b3/p7/2p1PP2/8/5KN1/qR6 b - - 1 53,9995
2rk3b/2n4r/p7/p7/2p1PPb1/8/5KN1/R7 b - - 0 55,896
2rk3b/2n4r/p7/p6b/2p1PP2/8/5KN1/R7 w - - 1 56,-739
2rk3b/2n4r/p7/p6b/2p1PP2/6K1/6N1/R7 b - - 2 56,895
2rk3b/2n4r/p7/p6b/4PP2/2p3K1/6N1/R7 w - - 0 57,-830
2rk3b/2n5/p6r/p7/4PP2/2p1N2K/8/R2b4 w - - 4 59,-808
2rk3b/2n5/p5r1/p7/4PP2/2p1N3/6K1/R2b4 w - - 6 60,-789
2rk3b/2n5/p5r1/p7/4PPN1/2p5/6K1/R2b4 b - - 7 60,886
r1bqkbnr/p2p2pp/n3pp2/1pp4P/5PP1/P6R/1PPPP3/RNBQKBN1 b Qkq - 0 6,43
r1bq1bnr/p2p1kpp/n3pp2/1pp4P/5PP1/P1R5/1PPPP3/RNBQKBN1 b Q - 2 7,47
r1bq1b1r/p2pk1pp/n3pp1n/1pp4P/5PP1/P1R5/1PPPP1B1/RNBQK1N1 w Q - 5 9,375
r1bq1b1r/p2pk1pp/n3pp1n/1pp4P/4BPP1/P1R5/1PPPP3/RNBQK1N1 b Q - 6 9,124
r1bq1br1/p2pk1pp/n3pp1n/1pp4P/4BPP1/P3R3/1PPPP3/RNBQK1N1 b Q - 8 10,-19
r1bq1br1/p2pk1pp/n3pp1n/2p4P/1p2BPP1/P3R3/1PPPP3/RNBQK1N1 w Q - 0 11,256
rnbq1br1/p2pk2p/4pppn/2p4P/1p2BPP1/P5R1/1PPPP3/RNBQK1N1 w Q - 0 13,270
rnb2br1/p2pk2p/4pp1n/q1p4p/1P2BPP1/4P1R1/1PPP4/RNBQK1N1 w Q - 1 15,642
rnb2br1/p2pk2p/4pp1n/2p4p/1P2BPP1/4P1R1/1PPPK3/qNBQ2N1 w - - 0 16,-319
rnb2br1/p2pk2p/4pp1n/2p4p/1P3PP1/4PBR1/1PPPK3/qNBQ2N1 b - - 1 16,417
rnb2br1/p2pk2p/5p1n/2p1p2p/1P3PP1/4PBR1/1PPPK3/qNBQ2N1 w - - 0 17,-281
rnb2br1/3pk2p/5p1n/p1pBp2p/1PP2PP1/4P1R1/1P1PK3/qNBQ2N1 b - - 0 18,378
rnb2b1r/3pk2p/5p1n/p1pBp2p/1PP2PP1/4P1R1/1P1PK3/qNBQ2N1 w - - 1 19,-249
rnb2b1r/3pk2p/5p1n/p1pBp2p/1PP2PP1/4P1R1/1P1P4/qNBQK1N1 b - - 2 19,312
rnb2b1r/3pk2p/5p2/p1pBp2p/1PP2Pn1/4P1R1/1P1P4/qNBQK1N1 w - - 0 20,-252
r1b4r/3pk1bp/n4p2/p1pBp2p/1PP2Pn1/4PNR1/1PQP4/qNB1K3 w - - 4 22,-236
r1b4r/3pk1bp/n4p2/p1pBpQ1p/1PP2Pn1/4PNR1/qP1P4/1NB1K3 w - - 6 23,122
r1b4r/3pk1bp/n4p2/p1pBpQ1p/1PP2Pn1/1q2PN1R/1P1P4/1NB1K3 w - - 8 24,-113
rnb4r/3pk1bp/5p2/p1p1pQ1p/1PP1BPn1/1q2PN1R/1P1P4/1NB1K3 w - - 10 25,-74
r1b4r/3pk1bp/n4p2/2p1pQ1p/1pP1BPn1/1q2PN2/1P1PK3/1NB4R w - - 0 27,-244
r1b4r/3pk1bp/n4p2/2pBpQ1p/1pP2Pn1/1q2PN2/1P1PK3/1NB4R b - - 1 27,315
r1br4/3pk1bQ/n4p2/2pBp2p/qpP2Pn1/4PN2/1P1PK3/1NB4R w - - 1 29,281
r1br4/3pk1bQ/n4p2/2pBp2p/1pP2Pn1/4PN1R/1P1PK3/1NBq4 w - - 3 30,544
r1br4/3pk1bQ/n4p2/2pBpP2/1pP3np/4PN1R/1P1P4/1NBK4 b - - 0 31,-476
r2r4/1b1pk1bQ/n4p2/2pBpP2/1pP3np/4PN1R/1P1P4/1NBK4 w - - 1 32,613
r2r4/1b1pk1bQ/n4p2/2pBpP2/1pP3np/4PN1R/1P1PK3/1NB5 b - - 2 32,-379
r4r2/1b1pk1bQ/n4p2/2pBpP2/1pP1P2p/5N1R/1P1PK2n/1NB5 w - - 1 34,683
r4r2/1b1pk1bQ/n4p2/2pBpP2/1pP1P2p/5NR1/1P1PK2n/1NB5 b - - 2 34,-335
4rr2/3pk1bQ/n4p2/2pbpP2/1pP1P2p/5N2/1P1PK1Rn/1NB5 w - - 2 36,455
1n2rr2/3pk1b1/5pQ1/2pbpP2/1pP1P2p/5N2/1P1PK1Rn/1NB5 w - - 4 37,394
1n2rr2/3pk1Q1/2b2p2/2p1pP2/1pP1P2p/5N2/1P1PK1Rn/1NB5 b - - 0 38,-373
1n1k1r2/3p2Q1/2b1rp2/2p1NP2/1pP1P2p/8/1P1PK1Rn/1NB5 w - - 1 40,655
1n1k1rQ1/3p4/2b1rp2/2p1NP2/1pP1P2p/8/1P1PK1Rn/1NB5 b - - 2 40,107
3k1rQ1/3p4/n1b2p2/2prNP2/1pP1P2p/N7/1P1PKR1n/2B5 w - - 7 43,759
3k1rQ1/3p4/n1b2p2/2prNP2/1pP1P2p/N4R2/1P1PK2n/2B5 b - - 8 43,420
b2k1r2/3p4/n4p2/2prNP2/1pP1P1Qp/N4R2/1P1PK2n/2B5 b - - 10 44,395
b2k1r2/3N4/n4p2/2pr1P2/1pP1P1np/N4R2/1P1PK3/2B5 b - - 0 45,749
b2kr3/3N4/n4p2/2pr1P2/1pP1P1n1/2R4p/1PNPK3/2B5 b - - 3 47,815
3kr3/1b1N4/n4p2/2pr1P2/1pP1P1n1/2R4p/1PNPK3/2B5 w - - 4 48,-561
3kr3/1b1N4/5p2/2pr1P2/1nP1P1n1/2RP3p/1P2K3/2B5 b - - 0 49,856
3kr3/3N4/2b2p2/2pr1P2/1nP1P1n1/2RP3p/1P2K3/2B5 w - - 1 50,-454
3k2r1/3N4/2b2p2/2prPP2/1nP3n1/2RP3p/1P2K3/2B5 w - - 1 51,-583
6r1/2kN4/2b2p2/2prPP2/1nP5/3PB2p/1PR1K2n/8 w - - 5 53,-497
4r3/2k5/2b2p2/2NrPP2/1nP5/3PB2p/1PR1K2n/8 w - - 1 54,-325
4r3/2k5/2b2p2/2NrPP2/1nP5/2RPB2p/1P2K2n/8 b - - 2 54,586
4r3/2k5/2b2p2/2NrPP2/2P5/2RPB2p/1Pn1K2n/8 w - - 3 55,-202
4r3/2k5/2b2p2/2NrPP2/2P2B2/2RP3p/1Pn1K2n/8 b - - 4 55,520
4r3/2k5/2b2p2/4PP2/2PrNB2/2RP3p/1Pn1K2n/8 b - - 6 56,400
4r3/2kr4/2b2p2/4PP2/2P1NB2/2RP3p/1Pn1K2n/8 w - - 7 57,-223
4r3/2kr4/2b2p2/4PP2/2P2B2/2RP3p/1Pn1KN1n/8 b - - 8 57,550
4r3/2k5/2b2p1B/4PP2/2P5/2Rr3p/1Pn1KN1n/8 b - - 1 58,623
4r3/2k5/2b2p2/4PP2/2P2B2/2Rr3p/1P2KN1n/n7 b - - 3 59,499
4r3/2k5/2b2p2/4PP2/2P2B2/2R1K2p/1P1r1N1n/n7 b - - 5 60,9999
rnbq1bnr/ppp1pkpp/3p4/5pP1/8/1P6/P1PPPP1P/RNBQKBNR w KQ - 1 4,112
rnbq1bnr/ppp1pkpp/3p4/5pP1/7P/1P6/P1PPPP2/RNBQKBNR b KQ - 0 4,-112
rn1q1bnr/pppbpk1p/3p2p1/5pP1/2P4P/1P6/P2PPP2/RNBQKBNR w KQ - 1 6,134
rn1q1bnr/1ppbpk1p/3p2p1/p4pP1/2P4P/BP6/P2PPP2/RN1QKBNR w KQ - 0 7,118
rn1q2nr/Bpp1pk1p/3p2p1/p4pPP/b1Pb4/1P6/P2PPP1R/RN1QKBN1 b Q - 2 10,269
rn1q2nr/B1p1pk1p/1p1p2p1/p4pPP/b1Pb4/1P6/P2PPP1R/RN1QKBN1 w Q - 0 11,114
1n1q2nr/r1p1pk1p/1p1p2p1/p4pPP/b1Pb4/1P3N2/P2PPP1R/RN1QKB2 w Q - 0 12,211
1n1q2nr/r1p1p2p/1p1p2k1/p4pP1/b1Pb4/1P3N2/P2PPP1R/RN1QKB2 w Q - 0 13,247
1n1q2nr/r1p1p2p/1p1p2k1/p4pP1/b1Pb4/1P3N2/P2PPP2/RN1QKB1R b Q - 1 13,196
1n1q2nr/r1p1p2p/3p2k1/pp3pP1/b1Pb3N/1P6/P2PPP2/RN1QKB1R b Q - 1 14,-149
1n1q2nr/r1p1p1kp/3p4/pp3pP1/b1Pb3N/1P6/P2PPP2/RN1QKB1R w Q - 2 15,417
1n1q2nr/r1p1p1kp/3p4/pp3pP1/1PPb3N/Nb6/P2PPP2/R2QKB1R b Q - 2 16,358
1n1q1knr/r1p1p2p/3p4/pp3pP1/1PPb3N/Nb6/P2PPP2/R2QKB1R w Q - 3 17,94
1n1q1knr/r1p1p2p/3p4/pp3pP1/1PPb3N/1b6/P2PPP2/RN1QKB1R b Q - 4 17,632
1n1q1knr/r1p1p2p/3p2N1/1p3pP1/1pPb4/1b6/P2PPP2/RN1QKB1R b Q - 1 18,630
1n1qk1nr/r1p1p2p/3p2N1/1p3pP1/1pPb4/1b6/P2PPP2/RN1QKB1R w Q - 2 19,-259
1n1qkNnr/r1p1p2p/3p1b2/1p3pPR/1pP5/1b6/P2PPP2/RN1QKB2 b Q - 5 20,649
1n1qkNnr/r1p1p3/3p1b1p/1p3pPR/1pP5/1b6/P2PPP2/RN1QKB2 w Q - 0 21,-270
r2qkNnr/2p1p3/2np1b1p/1p3pPR/1pPP4/1b5B/P3PP2/RN1QK3 w Q - 3 23,-201
r2qkNnr/2p1p3/2np1b1p/1pP2pPR/1p1P4/1b5B/P3PP2/RN1QK3 b Q - 0 23,536
2rqkNnr/2p1p3/3p1bPp/1pP2p1R/1p1n4/1b5B/P3PP2/RN1QK3 w Q - 0 25,-276
2rqkNnr/2p1p3/3p1bPp/1pP2p1R/1p6/1b6/P1n1PP2/RN1QKB2 w Q - 2 26,-686
2rqkNnr/2p1p3/3p1bPp/1pP2p1R/1p6/1b6/P1Q1PP2/RN2KB2 b Q - 0 26,690
2rqkNnr/2p1p3/3p2Pp/1pP2pbR/1p6/1b6/P1Q1PP2/RN2KB2 w Q - 1 27,315
2rqkNnr/2p5/3p2PR/1pP1ppb1/1p6/1b6/P1Q1PP2/RN2KB2 w Q - 0 28,77
2rqkNnr/2p5/3P2PR/1p2ppb1/bp6/8/P1Q1PP2/RN2KB2 w Q - 1 29,495
2rqkNnr/2p5/3P2PR/1p2ppb1/bp6/8/P2QPP2/RN2KB2 b Q - 2 29,594
2rqkN1r/8/3p1nPR/1p2ppb1/bp6/8/P3PP2/RN1QKB2 w Q - 2 31,-177
2rqkN1r/8/3p1nPR/1p2ppb1/bp6/P7/4PP2/RN1QKB2 b Q - 0 31,677
2r1kN1r/2q5/3p1nPR/1p2ppb1/bp6/P6B/4PP2/RN1QK3 b Q - 2 32,838
2r1kN2/2q4r/3p1nPR/1p2ppb1/bp6/P2Q3B/4PP2/RN2K3 b Q - 4 33,9998
2r1kN2/2q4r/3p1nPR/1p3pb1/bp2p3/P2Q3B/4PP2/RN2K3 w Q - 0 34,-605
2r1k3/2q4r/3pNnPR/1p3pb1/bp2p3/P2Q3B/4PP2/RN2K3 b Q - 1 34,9998
2r1k3/2q4r/3pNnPR/1p3pb1/b3p3/p2Q3B/4PP2/RN2K3 w Q - 0 35,-44
2r1k3/2q4r/3QNnPR/1p3pb1/b3p3/p6B/4PP2/RN2K3 b Q - 0 35,9998
2r1k3/7r/3QNnPR/1p3pb1/b3p3/p6B/2q1PP2/RN2K3 w Q - 1 36,99
2r1k3/3Q2r1/5nPR/1p3pb1/b3p3/p6B/2q1PP2/RN2K3 b Q - 1 37,1010
2r5/3k2r1/5nPR/1p3pb1/b3p3/p6B/2q1PP2/RN2K3 w Q - 0 38,-868
2r5/3k2r1/5nPR/1p3pb1/b3p3/p6B/2q1PP2/RN3K2 b - - 1 38,906
8/6r1/2r1knPR/1p3pb1/b3p3/p6B/R1q1PP2/1N3K2 w - - 4 40,-715
8/6r1/2r1k1PR/1p3pbn/b1q1pP2/p6B/R3P3/1N2K3 w - - 3 42,-894
3b4/6r1/2r1k1PR/1p3p1n/b1q1pP2/p7/R3P1B1/1N2K3 w - - 5 43,-1088
3b4/6r1/2r1k1PR/1p3p1n/b1q1pP2/N7/R3P1B1/4K3 b - - 0 43,9998
3b4/6r1/2r1k1PR/1p3p2/b1q1pn2/N7/R3P1B1/4K3 w - - 0 44,-708
3b4/6r1/2r3PR/1p2kp2/b1q1pn2/N3P3/R7/4KB2 b - - 0 45,1404
3b4/6r1/2r1k1PR/1p3p2/b1q1pn2/N3P3/2R5/4KB2 b - - 2 46,802
3b4/6r1/2r1k1PR/1p1n1p2/b1q1p3/N3P3/2R5/4KB2 w - - 3 47,-564
8/2b3r1/2r1k1PR/1p1n1p2/b1q1p3/N3P3/5R2/4KB2 w - - 5 48,-555
8/2b3r1/2r1k1P1/1p1n1p2/b3p2R/N3P3/2q4R/4KB2 b - - 8 49,9998
8/4n1R1/4k1P1/bp3p2/b3p1q1/N3P3/3KB2R/2r5 w - - 1 54,-733
8/4n1R1/4k1P1/bp3p2/b3p1q1/N3P3/4B2R/2K5 b - - 0 54,778
8/4n1R1/4k1P1/1p3p2/b3p1q1/N3P3/4B2R/2K1b3 w - - 1 55,200
8/4n1R1/4k1P1/1p3p2/b1B1p1q1/N3P3/7R/2K1b3 b - - 2 55,565
